,0,Emotion
1118,What about the amalgamation of classes?” said Oblonsky.,anger
1119,"“Anyone who likes amalgamating is welcome to it, but it sickens me.” “You’re a regular reactionist, I see.” “Really, I have never considered what I am.",joy
1120,"I am Konstantin Levin, and nothing else.” “And Konstantin Levin very much out of temper,” said Stepan Arkadyevitch, smiling.",joy
1121,"“Yes, I am out of temper, and do you know why?",anger
1122,"Because—excuse me—of your stupid sale....” Stepan Arkadyevitch frowned good-humoredly, like one who feels himself teased and attacked for no fault of his own.",anger
1123,"“Come, enough about it!” he said.",joy
1124,"“When did anybody ever sell anything without being told immediately after the sale, ‘It was worth much more’?",joy
1125,"But when one wants to sell, no one will give anything.... No, I see you’ve a grudge against that unlucky Ryabinin.” “Maybe I have.",anger
1126,And do you know why?,anger
1127,"You’ll say again that I’m a reactionist, or some other terrible word; but all the same it does annoy and anger me to see on all sides the impoverishing of the nobility to which I belong, and, in spite of the amalgamation of classes, I’m glad to belong.",joy
1128,And their impoverishment is not due to extravagance—that would be nothing; living in good style—that’s the proper thing for noblemen; it’s only the nobles who know how to do it.,joy
1129,"Now the peasants about us buy land, and I don’t mind that.",joy
1130,"The gentleman does nothing, while the peasant works and supplants the idle man.",anger
1131,That’s as it ought to be.,anger
1132,And I’m very glad for the peasant.,joy
1133,But I do mind seeing the process of impoverishment from a sort of—I don’t know what to call it—innocence.,anger
1134,Here a Polish speculator bought for half its value a magnificent estate from a young lady who lives in Nice.,joy
1135,"And there a merchant will get three acres of land, worth ten roubles, as security for the loan of one rouble.",joy
1136,"Here, for no kind of reason, you’ve made that rascal a present of thirty thousand roubles.” “Well, what should I have done?",joy
1137,"Counted every tree?” “Of course, they must be counted.",anger
1138,"You didn’t count them, but Ryabinin did.",anger
1139,"Ryabinin’s children will have means of livelihood and education, while yours maybe will not!” “Well, you must excuse me, but there’s something mean in this counting.",sadness
1140,"We have our business and they have theirs, and they must make their profit.",joy
1141,"Anyway, the thing’s done, and there’s an end of it.",anger
1142,"And here come some poached eggs, my favorite dish.",joy
1143,"And Agafea Mihalovna will give us that marvelous herb-brandy....” Stepan Arkadyevitch sat down at the table and began joking with Agafea Mihalovna, assuring her that it was long since he had tasted such a dinner and such a supper.",joy
1144,"“Well, you do praise it, anyway,” said Agafea Mihalovna, “but Konstantin Dmitrievitch, give him what you will—a crust of bread—he’ll eat it and walk away.” Though Levin tried to control himself, he was gloomy and silent.",sadness
1145,"He wanted to put one question to Stepan Arkadyevitch, but he could not bring himself to the point, and could not find the words or the moment in which to put it.",anger
1146,"Stepan Arkadyevitch had gone down to his room, undressed, again washed, and attired in a nightshirt with goffered frills, he had got into bed, but Levin still lingered in his room, talking of various trifling matters, and not daring to ask what he wanted to know.",anger
1147,"“How wonderfully they make this soap,” he said gazing at a piece of soap he was handling, which Agafea Mihalovna had put ready for the visitor but Oblonsky had not used.",joy
1148,"“Only look; why, it’s a work of art.” “Yes, everything’s brought to such a pitch of perfection nowadays,” said Stepan Arkadyevitch, with a moist and blissful yawn.",joy
1149,"“The theater, for instance, and the entertainments ... a—a—a!” he yawned.",joy
1150,"“The electric light everywhere ... a—a—a!” “Yes, the electric light,” said Levin.",joy
1151,“Yes.,anger
1152,"Oh, and where’s Vronsky now?” he asked suddenly, laying down the soap.",anger
1153,"“Vronsky?” said Stepan Arkadyevitch, checking his yawn; “he’s in Petersburg.",anger
1154,"He left soon after you did, and he’s not once been in Moscow since.",anger
1155,"And do you know, Kostya, I’ll tell you the truth,” he went on, leaning his elbow on the table, and propping on his hand his handsome ruddy face, in which his moist, good-natured, sleepy eyes shone like stars.",joy
1156,“It’s your own fault.,anger
1157,You took fright at the sight of your rival.,anger
1158,"But, as I told you at the time, I couldn’t say which had the better chance.",joy
1159,Why didn’t you fight it out?,anger
1160,"I told you at the time that....” He yawned inwardly, without opening his mouth.",anger
1161,"“Does he know, or doesn’t he, that I did make an offer?” Levin wondered, gazing at him.",anger
1162,"“Yes, there’s something humbugging, diplomatic in his face,” and feeling he was blushing, he looked Stepan Arkadyevitch straight in the face without speaking.",sadness
1163,"“If there was anything on her side at the time, it was nothing but a superficial attraction,” pursued Oblonsky.",anger
1164,"“His being such a perfect aristocrat, don’t you know, and his future position in society, had an influence not with her, but with her mother.” Levin scowled.",anger
1165,"The humiliation of his rejection stung him to the heart, as though it were a fresh wound he had only just received.",anger
1166,"But he was at home, and the walls of home are a support.",anger
1167,"“Stay, stay,” he began, interrupting Oblonsky.",anger
1168,“You talk of his being an aristocrat.,anger
1169,"But allow me to ask what it consists in, that aristocracy of Vronsky or of anybody else, beside which I can be looked down upon?",anger
1170,"You consider Vronsky an aristocrat, but I don’t.",anger
1171,"A man whose father crawled up from nothing at all by intrigue, and whose mother—God knows whom she wasn’t mixed up with.... No, excuse me, but I consider myself aristocratic, and people like me, who can point back in the past to three or four honorable generations of their family, of the highest degree of breeding (talent and intellect, of course that’s another matter), and have never curried favor with anyone, never depended on anyone for anything, like my father and my grandfather.",sadness
1172,And I know many such.,anger
1173,"You think it mean of me to count the trees in my forest, while you make Ryabinin a present of thirty thousand; but you get rents from your lands and I don’t know what, while I don’t and so I prize what’s come to me from my ancestors or been won by hard work.... We are aristocrats, and not those who can only exist by favor of the powerful of this world, and who can be bought for twopence halfpenny.” “Well, but whom are you attacking?",anger
1174,"I agree with you,” said Stepan Arkadyevitch, sincerely and genially; though he was aware that in the class of those who could be bought for twopence halfpenny Levin was reckoning him too.",anger
1175,Levin’s warmth gave him genuine pleasure.,joy
1176,“Whom are you attacking?,anger
1177,"Though a good deal is not true that you say about Vronsky, but I won’t talk about that.",joy
1178,"I tell you straight out, if I were you, I should go back with me to Moscow, and....” “No; I don’t know whether you know it or not, but I don’t care.",anger
1179,"And I tell you—I did make an offer and was rejected, and Katerina Alexandrovna is nothing now to me but a painful and humiliating reminiscence.” “What ever for?",sadness
1180,What nonsense!” “But we won’t talk about it.,anger
1181,"Please forgive me, if I’ve been nasty,” said Levin.",anger
1182,"Now that he had opened his heart, he became as he had been in the morning.",anger
1183,"“You’re not angry with me, Stiva?",anger
1184,"Please don’t be angry,” he said, and smiling, he took his hand.",anger
1185,"“Of course not; not a bit, and no reason to be.",anger
1186,I’m glad we’ve spoken openly.,joy
1187,"And do you know, stand-shooting in the morning is unusually good—why not go?",anger
1188,"I couldn’t sleep the night anyway, but I might go straight from shooting to the station.” “Capital.” Although all Vronsky’s inner life was absorbed in his passion, his external life unalterably and inevitably followed along the old accustomed lines of his social and regimental ties and interests.",sadness
1189,"The interests of his regiment took an important place in Vronsky’s life, both because he was fond of the regiment, and because the regiment was fond of him.",love
1190,"They were not only fond of Vronsky in his regiment, they respected him too, and were proud of him; proud that this man, with his immense wealth, his brilliant education and abilities, and the path open before him to every kind of success, distinction, and ambition, had disregarded all that, and of all the interests of life had the interests of his regiment and his comrades nearest to his heart.",anger
1191,"Vronsky was aware of his comrades’ view of him, and in addition to his liking for the life, he felt bound to keep up that reputation.",joy
1192,"It need not be said that he did not speak of his love to any of his comrades, nor did he betray his secret even in the wildest drinking bouts (though indeed he was never so drunk as to lose all control of himself).",anger
1193,And he shut up any of his thoughtless comrades who attempted to allude to his connection.,anger
1194,"But in spite of that, his love was known to all the town; everyone guessed with more or less confidence at his relations with Madame Karenina.",joy
1195,"The majority of the younger men envied him for just what was the most irksome factor in his love—the exalted position of Karenin, and the consequent publicity of their connection in society.",anger
1196,"The greater number of the young women, who envied Anna and had long been weary of hearing her called _virtuous_, rejoiced at the fulfillment of their predictions, and were only waiting for a decisive turn in public opinion to fall upon her with all the weight of their scorn.",anger
1197,They were already making ready their handfuls of mud to fling at her when the right moment arrived.,joy
1198,The greater number of the middle-aged people and certain great personages were displeased at the prospect of the impending scandal in society.,anger
1199,"Vronsky’s mother, on hearing of his connection, was at first pleased at it, because nothing to her mind gave such a finishing touch to a brilliant young man as a _liaison_ in the highest society; she was pleased, too, that Madame Karenina, who had so taken her fancy, and had talked so much of her son, was, after all, just like all other pretty and well-bred women,—at least according to the Countess Vronskaya’s ideas.",joy
1200,"But she had heard of late that her son had refused a position offered him of great importance to his career, simply in order to remain in the regiment, where he could be constantly seeing Madame Karenina.",anger
1201,"She learned that great personages were displeased with him on this account, and she changed her opinion.",joy
1202,"She was vexed, too, that from all she could learn of this connection it was not that brilliant, graceful, worldly _liaison_ which she would have welcomed, but a sort of Wertherish, desperate passion, so she was told, which might well lead him into imprudence.",anger
1203,"She had not seen him since his abrupt departure from Moscow, and she sent her elder son to bid him come to see her.",anger
1204,"This elder son, too, was displeased with his younger brother.",anger
1205,"He did not distinguish what sort of love his might be, big or little, passionate or passionless, lasting or passing (he kept a ballet girl himself, though he was the father of a family, so he was lenient in these matters), but he knew that this love affair was viewed with displeasure by those whom it was necessary to please, and therefore he did not approve of his brother’s conduct.",anger
1206,"Besides the service and society, Vronsky had another great interest—horses; he was passionately fond of horses.",love
1207,That year races and a steeplechase had been arranged for the officers.,anger
1208,"Vronsky had put his name down, bought a thoroughbred English mare, and in spite of his love affair, he was looking forward to the races with intense, though reserved, excitement....",joy
1209,These two passions did not interfere with one another.,anger
1210,"On the contrary, he needed occupation and distraction quite apart from his love, so as to recruit and rest himself from the violent emotions that agitated him.",anger
1211,"On the day of the races at Krasnoe Selo, Vronsky had come earlier than usual to eat beefsteak in the common messroom of the regiment.",anger
1212,"He had no need to be strict with himself, as he had very quickly been brought down to the required light weight; but still he had to avoid gaining flesh, and so he eschewed farinaceous and sweet dishes.",joy
1213,"He sat with his coat unbuttoned over a white waistcoat, resting both elbows on the table, and while waiting for the steak he had ordered he looked at a French novel that lay open on his plate.",anger
1214,He was only looking at the book to avoid conversation with the officers coming in and out; he was thinking.,anger
1215,He was thinking of Anna’s promise to see him that day after the races.,anger
1216,"But he had not seen her for three days, and as her husband had just returned from abroad, he did not know whether she would be able to meet him today or not, and he did not know how to find out.",anger
1217,He had had his last interview with her at his cousin Betsy’s summer villa.,anger
1218,He visited the Karenins’ summer villa as rarely as possible.,joy
1219,"Now he wanted to go there, and he pondered the question how to do it.",anger
1220,“Of course I shall say Betsy has sent me to ask whether she’s coming to the races.,anger
1221,"Of course, I’ll go,” he decided, lifting his head from the book.",anger
1222,"And as he vividly pictured the happiness of seeing her, his face lighted up.",joy
1223,"“Send to my house, and tell them to have out the carriage and three horses as quick as they can,” he said to the servant, who handed him the steak on a hot silver dish, and moving the dish up he began eating.",anger
1224,"From the billiard room next door came the sound of balls knocking, of talk and laughter.",anger
1225,"Two officers appeared at the entrance-door: one, a young fellow, with a feeble, delicate face, who had lately joined the regiment from the Corps of Pages; the other, a plump, elderly officer, with a bracelet on his wrist, and little eyes, lost in fat.",sadness
1226,"Vronsky glanced at them, frowned, and looking down at his book as though he had not noticed them, he proceeded to eat and read at the same time.",anger
1227,“What?,anger
1228,"Fortifying yourself for your work?” said the plump officer, sitting down beside him.",anger
1229,"“As you see,” responded Vronsky, knitting his brows, wiping his mouth, and not looking at the officer.",anger
1230,"“So you’re not afraid of getting fat?” said the latter, turning a chair round for the young officer.",fear
1231,"“What?” said Vronsky angrily, making a wry face of disgust, and showing his even teeth.",anger
1232,"“You’re not afraid of getting fat?” “Waiter, sherry!” said Vronsky, without replying, and moving the book to the other side of him, he went on reading.",anger
1233,The plump officer took up the list of wines and turned to the young officer.,anger
1234,"“You choose what we’re to drink,” he said, handing him the card, and looking at him.",anger
1235,"“Rhine wine, please,” said the young officer, stealing a timid glance at Vronsky, and trying to pull his scarcely visible mustache.",fear
1236,"Seeing that Vronsky did not turn round, the young officer got up.",anger
1237,"“Let’s go into the billiard room,” he said.",anger
1238,"The plump officer rose submissively, and they moved towards the door.",anger
1239,At that moment there walked into the room the tall and well-built Captain Yashvin.,joy
1240,"Nodding with an air of lofty contempt to the two officers, he went up to Vronsky.",anger
1241,“Ah!,anger
1242,"here he is!” he cried, bringing his big hand down heavily on his epaulet.",anger
1243,"Vronsky looked round angrily, but his face lighted up immediately with his characteristic expression of genial and manly serenity.",joy
1244,"“That’s it, Alexey,” said the captain, in his loud baritone.",anger
1245,"“You must just eat a mouthful, now, and drink only one tiny glass.” “Oh, I’m not hungry.” “There go the inseparables,” Yashvin dropped, glancing sarcastically at the two officers who were at that instant leaving the room.",anger
1246,"And he bent his long legs, swathed in tight riding breeches, and sat down in the chair, too low for him, so that his knees were cramped up in a sharp angle.",fear
1247,“Why didn’t you turn up at the Red Theater yesterday?,anger
1248,Numerova wasn’t at all bad.,anger
1249,"Where were you?” “I was late at the Tverskoys’,” said Vronsky.",anger
1250,“Ah!” responded Yashvin.,anger
1251,"Yashvin, a gambler and a rake, a man not merely without moral principles, but of immoral principles, Yashvin was Vronsky’s greatest friend in the regiment.",anger
1252,"Vronsky liked him both for his exceptional physical strength, which he showed for the most part by being able to drink like a fish, and do without sleep without being in the slightest degree affected by it; and for his great strength of character, which he showed in his relations with his comrades and superior officers, commanding both fear and respect, and also at cards, when he would play for tens of thousands and however much he might have drunk, always with such skill and decision that he was reckoned the best player in the English Club.",joy
1253,"Vronsky respected and liked Yashvin particularly because he felt Yashvin liked him, not for his name and his money, but for himself.",love
1254,And of all men he was the only one with whom Vronsky would have liked to speak of his love.,anger
1255,"He felt that Yashvin, in spite of his apparent contempt for every sort of feeling, was the only man who could, so he fancied, comprehend the intense passion which now filled his whole life.",love
1256,"Moreover, he felt certain that Yashvin, as it was, took no delight in gossip and scandal, and interpreted his feeling rightly, that is to say, knew and believed that this passion was not a jest, not a pastime, but something more serious and important.",joy
1257,"Vronsky had never spoken to him of his passion, but he was aware that he knew all about it, and that he put the right interpretation on it, and he was glad to see that in his eyes.",joy
1258,“Ah!,anger
1259,"yes,” he said, to the announcement that Vronsky had been at the Tverskoys’; and his black eyes shining, he plucked at his left mustache, and began twisting it into his mouth, a bad habit he had.",sadness
1260,"“Well, and what did you do yesterday?",anger
1261,Win anything?” asked Vronsky.,anger
1262,“Eight thousand.,joy
1263,"But three don’t count; he won’t pay up.” “Oh, then you can afford to lose over me,” said Vronsky, laughing.",anger
1264,(Yashvin had bet heavily on Vronsky in the races.),anger
1265,“No chance of my losing.,anger
1266,"Mahotin’s the only one that’s risky.” And the conversation passed to forecasts of the coming race, the only thing Vronsky could think of just now.",anger
1267,"“Come along, I’ve finished,” said Vronsky, and getting up he went to the door.",anger
1268,"Yashvin got up too, stretching his long legs and his long back.",anger
1269,"“It’s too early for me to dine, but I must have a drink.",anger
1270,I’ll come along directly.,anger
1271,"Hi, wine!” he shouted, in his rich voice, that always rang out so loudly at drill, and set the windows shaking now.",fear
1272,"“No, all right,” he shouted again immediately after.",anger
1273,"“You’re going home, so I’ll go with you.” And he walked out with Vronsky.",anger
1274,"Vronsky was staying in a roomy, clean, Finnish hut, divided into two by a partition.",anger
1275,Petritsky lived with him in camp too.,anger
1276,Petritsky was asleep when Vronsky and Yashvin came into the hut.,anger
1277,"“Get up, don’t go on sleeping,” said Yashvin, going behind the partition and giving Petritsky, who was lying with ruffled hair and with his nose in the pillow, a prod on the shoulder.",anger
1278,Petritsky jumped up suddenly onto his knees and looked round.,anger
1279,"“Your brother’s been here,” he said to Vronsky.",anger
1280,"“He waked me up, damn him, and said he’d look in again.” And pulling up the rug he flung himself back on the pillow.",anger
1281,"“Oh, do shut up, Yashvin!” he said, getting furious with Yashvin, who was pulling the rug off him.",anger
1282,“Shut up!” He turned over and opened his eyes.,anger
1283,"“You’d better tell me what to drink; such a nasty taste in my mouth, that....” “Brandy’s better than anything,” boomed Yashvin.",anger
1284,“Tereshtchenko!,anger
1285,"brandy for your master and cucumbers,” he shouted, obviously taking pleasure in the sound of his own voice.",joy
1286,"“Brandy, do you think?",joy
1287,"Eh?” queried Petritsky, blinking and rubbing his eyes.",anger
1288,“And you’ll drink something?,anger
1289,"All right then, we’ll have a drink together!",anger
1290,"Vronsky, have a drink?” said Petritsky, getting up and wrapping the tiger-skin rug round him.",anger
1291,"He went to the door of the partition wall, raised his hands, and hummed in French, “There was a king in Thule.” “Vronsky, will you have a drink?” “Go along,” said Vronsky, putting on the coat his valet handed to him.",anger
1292,“Where are you off to?” asked Yashvin.,anger
1293,"“Oh, here are your three horses,” he added, seeing the carriage drive up.",anger
1294,"“To the stables, and I’ve got to see Bryansky, too, about the horses,” said Vronsky.",anger
1295,"Vronsky had as a fact promised to call at Bryansky’s, some eight miles from Peterhof, and to bring him some money owing for some horses; and he hoped to have time to get that in too.",anger
1296,But his comrades were at once aware that he was not only going there.,joy
1297,"Petritsky, still humming, winked and made a pout with his lips, as though he would say: “Oh, yes, we know your Bryansky.” “Mind you’re not late!” was Yashvin’s only comment; and to change the conversation: “How’s my roan?",anger
1298,"is he doing all right?” he inquired, looking out of the window at the middle one of the three horses, which he had sold Vronsky.",anger
1299,“Stop!” cried Petritsky to Vronsky as he was just going out.,anger
1300,“Your brother left a letter and a note for you.,anger
1301,Wait a bit; where are they?” Vronsky stopped.,anger
1302,"“Well, where are they?” “Where are they?",joy
1303,"That’s just the question!” said Petritsky solemnly, moving his forefinger upwards from his nose.",anger
1304,"“Come, tell me; this is silly!” said Vronsky smiling.",joy
1305,“I have not lighted the fire.,joy
1306,"Here somewhere about.” “Come, enough fooling!",joy
1307,"Where is the letter?” “No, I’ve forgotten really.",sadness
1308,Or was it a dream?,joy
1309,"Wait a bit, wait a bit!",anger
1310,But what’s the use of getting in a rage.,anger
1311,If you’d drunk four bottles yesterday as I did you’d forget where you were lying.,anger
1312,"Wait a bit, I’ll remember!” Petritsky went behind the partition and lay down on his bed.",anger
1313,“Wait a bit!,anger
1314,"This was how I was lying, and this was how he was standing.",anger
1315,Yes—yes—yes....,anger
1316,"Here it is!”—and Petritsky pulled a letter out from under the mattress, where he had hidden it.",anger
1317,Vronsky took the letter and his brother’s note.,anger
1318,"It was the letter he was expecting—from his mother, reproaching him for not having been to see her—and the note was from his brother to say that he must have a little talk with him.",anger
1319,Vronsky knew that it was all about the same thing.,joy
1320,"“What business is it of theirs!” thought Vronsky, and crumpling up the letters he thrust them between the buttons of his coat so as to read them carefully on the road.",anger
1321,In the porch of the hut he was met by two officers; one of his regiment and one of another.,anger
1322,Vronsky’s quarters were always a meeting place for all the officers.,joy
1323,"“Where are you off to?” “I must go to Peterhof.” “Has the mare come from Tsarskoe?” “Yes, but I’ve not seen her yet.” “They say Mahotin’s Gladiator’s lame.” “Nonsense!",sadness
1324,But however are you going to race in this mud?” said the other.,anger
1325,"“Here are my saviors!” cried Petritsky, seeing them come in.",anger
1326,Before him stood the orderly with a tray of brandy and salted cucumbers.,anger
1327,"“Here’s Yashvin ordering me to drink a pick-me-up.” “Well, you did give it to us yesterday,” said one of those who had come in; “you didn’t let us get a wink of sleep all night.” “Oh, didn’t we make a pretty finish!” said Petritsky.",joy
1328,“Volkov climbed onto the roof and began telling us how sad he was.,sadness
1329,"I said: ‘Let’s have music, the funeral march!’ He fairly dropped asleep on the roof over the funeral march.” “Drink it up; you positively must drink the brandy, and then seltzer water and a lot of lemon,” said Yashvin, standing over Petritsky like a mother making a child take medicine, “and then a little champagne—just a small bottle.” “Come, there’s some sense in that.",sadness
1330,"Stop a bit, Vronsky.",anger
1331,We’ll all have a drink.” “No; good-bye all of you.,joy
1332,"I’m not going to drink today.” “Why, are you gaining weight?",joy
1333,"All right, then we must have it alone.",anger
1334,Give us the seltzer water and lemon.” “Vronsky!” shouted someone when he was already outside.,anger
1335,"“Well?” “You’d better get your hair cut, it’ll weigh you down, especially at the top.” Vronsky was in fact beginning, prematurely, to get a little bald.",anger
1336,"He laughed gaily, showing his even teeth, and pulling his cap over the thin place, went out and got into his carriage.",anger
1337,"“To the stables!” he said, and was just pulling out the letters to read them through, but he thought better of it, and put off reading them so as not to distract his attention before looking at the mare.",anger
1338,"“Later!” The temporary stable, a wooden shed, had been put up close to the race course, and there his mare was to have been taken the previous day.",anger
1339,He had not yet seen her there.,anger
1340,"During the last few days he had not ridden her out for exercise himself, but had put her in the charge of the trainer, and so now he positively did not know in what condition his mare had arrived yesterday and was today.",joy
1341,"He had scarcely got out of his carriage when his groom, the so-called “stable boy,” recognizing the carriage some way off, called the trainer.",anger
1342,"A dry-looking Englishman, in high boots and a short jacket, clean-shaven, except for a tuft below his chin, came to meet him, walking with the uncouth gait of jockey, turning his elbows out and swaying from side to side.",anger
1343,"“Well, how’s Frou-Frou?” Vronsky asked in English.",anger
1344,"“All right, sir,” the Englishman’s voice responded somewhere in the inside of his throat.",anger
1345,"“Better not go in,” he added, touching his hat.",joy
1346,"“I’ve put a muzzle on her, and the mare’s fidgety.",anger
1347,"Better not go in, it’ll excite the mare.” “No, I’m going in.",joy
1348,"I want to look at her.” “Come along, then,” said the Englishman, frowning, and speaking with his mouth shut, and, with swinging elbows, he went on in front with his disjointed gait.",sadness
1349,They went into the little yard in front of the shed.,anger
1350,"A stable boy, spruce and smart in his holiday attire, met them with a broom in his hand, and followed them.",joy
1351,"In the shed there were five horses in their separate stalls, and Vronsky knew that his chief rival, Gladiator, a very tall chestnut horse, had been brought there, and must be standing among them.",anger
1352,"Even more than his mare, Vronsky longed to see Gladiator, whom he had never seen.",anger
1353,"But he knew that by the etiquette of the race course it was not merely impossible for him to see the horse, but improper even to ask questions about him.",anger
1354,"Just as he was passing along the passage, the boy opened the door into the second horse-box on the left, and Vronsky caught a glimpse of a big chestnut horse with white legs.",fear
1355,"He knew that this was Gladiator, but, with the feeling of a man turning away from the sight of another man’s open letter, he turned round and went into Frou-Frou’s stall.",joy
1356,“The horse is here belonging to Mak... Mak...,anger
1357,"I never can say the name,” said the Englishman, over his shoulder, pointing his big finger and dirty nail towards Gladiator’s stall.",anger
1358,“Mahotin?,anger
1359,"Yes, he’s my most serious rival,” said Vronsky.",anger
1360,"“If you were riding him,” said the Englishman, “I’d bet on you.” “Frou-Frou’s more nervous; he’s stronger,” said Vronsky, smiling at the compliment to his riding.",joy
1361,"“In a steeplechase it all depends on riding and on pluck,” said the Englishman.",anger
1362,"Of pluck—that is, energy and courage—Vronsky did not merely feel that he had enough; what was of far more importance, he was firmly convinced that no one in the world could have more of this “pluck” than he had.",joy
1363,"“Don’t you think I want more thinning down?” “Oh, no,” answered the Englishman.",anger
1364,"“Please, don’t speak loud.",anger
1365,"The mare’s fidgety,” he added, nodding towards the horse-box, before which they were standing, and from which came the sound of restless stamping in the straw.",fear
1366,"He opened the door, and Vronsky went into the horse-box, dimly lighted by one little window.",anger
1367,"In the horse-box stood a dark bay mare, with a muzzle on, picking at the fresh straw with her hoofs.",joy
1368,"Looking round him in the twilight of the horse-box, Vronsky unconsciously took in once more in a comprehensive glance all the points of his favorite mare.",joy
1369,"Frou-Frou was a beast of medium size, not altogether free from reproach, from a breeder’s point of view.",anger
1370,"She was small-boned all over; though her chest was extremely prominent in front, it was narrow.",joy
1371,"Her hind-quarters were a little drooping, and in her fore-legs, and still more in her hind-legs, there was a noticeable curvature.",joy
1372,"The muscles of both hind- and fore-legs were not very thick; but across her shoulders the mare was exceptionally broad, a peculiarity specially striking now that she was lean from training.",joy
1373,"The bones of her legs below the knees looked no thicker than a finger from in front, but were extraordinarily thick seen from the side.",anger
1374,"She looked altogether, except across the shoulders, as it were, pinched in at the sides and pressed out in depth.",fear
1375,"But she had in the highest degree the quality that makes all defects forgotten: that quality was _blood_, the blood _that tells_, as the English expression has it.",anger
1376,"The muscles stood up sharply under the network of sinews, covered with the delicate, mobile skin, soft as satin, and they were hard as bone.",anger
1377,"Her clean-cut head, with prominent, bright, spirited eyes, broadened out at the open nostrils, that showed the red blood in the cartilage within.",joy
1378,"About all her figure, and especially her head, there was a certain expression of energy, and, at the same time, of softness.",joy
1379,She was one of those creatures which seem only not to speak because the mechanism of their mouth does not allow them to.,anger
1380,"To Vronsky, at any rate, it seemed that she understood all he felt at that moment, looking at her.",joy
1381,"Directly Vronsky went towards her, she drew in a deep breath, and, turning back her prominent eye till the white looked bloodshot, she started at the approaching figures from the opposite side, shaking her muzzle, and shifting lightly from one leg to the other.",anger
1382,"“There, you see how fidgety she is,” said the Englishman.",anger
1383,"“There, darling!",joy
1384,"There!” said Vronsky, going up to the mare and speaking soothingly to her.",anger
1385,"But the nearer he came, the more excited she grew.",joy
1386,"Only when he stood by her head, she was suddenly quieter, while the muscles quivered under her soft, delicate coat.",love
1387,"Vronsky patted her strong neck, straightened over her sharp withers a stray lock of her mane that had fallen on the other side, and moved his face near her dilated nostrils, transparent as a bat’s wing.",joy
1388,"She drew a loud breath and snorted out through her tense nostrils, started, pricked up her sharp ear, and put out her strong, black lip towards Vronsky, as though she would nip hold of his sleeve.",anger
1389,"But remembering the muzzle, she shook it and again began restlessly stamping one after the other her shapely legs.",fear
1390,"“Quiet, darling, quiet!” he said, patting her again over her hind-quarters; and with a glad sense that his mare was in the best possible condition, he went out of the horse-box.",joy
1391,The mare’s excitement had infected Vronsky.,joy
1392,"He felt that his heart was throbbing, and that he, too, like the mare, longed to move, to bite; it was both dreadful and delicious.",love
1393,"“Well, I rely on you, then,” he said to the Englishman; “half-past six on the ground.” “All right,” said the Englishman.",anger
1394,"“Oh, where are you going, my lord?” he asked suddenly, using the title “my lord,” which he had scarcely ever used before.",anger
1395,"Vronsky in amazement raised his head, and stared, as he knew how to stare, not into the Englishman’s eyes, but at his forehead, astounded at the impertinence of his question.",anger
1396,"But realizing that in asking this the Englishman had been looking at him not as an employer, but as a jockey, he answered: “I’ve got to go to Bryansky’s; I shall be home within an hour.” “How often I’m asked that question today!” he said to himself, and he blushed, a thing which rarely happened to him.",anger
1397,"The Englishman looked gravely at him; and, as though he, too, knew where Vronsky was going, he added: “The great thing’s to keep quiet before a race,” said he; “don’t get out of temper or upset about anything.” “All right,” answered Vronsky, smiling; and jumping into his carriage, he told the man to drive to Peterhof.",anger
1398,"Before he had driven many paces away, the dark clouds that had been threatening rain all day broke, and there was a heavy downpour of rain.",anger
1399,"“What a pity!” thought Vronsky, putting up the roof of the carriage.",anger
1400,"“It was muddy before, now it will be a perfect swamp.” As he sat in solitude in the closed carriage, he took out his mother’s letter and his brother’s note, and read them through.",anger
1401,"Yes, it was the same thing over and over again.",anger
1402,"Everyone, his mother, his brother, everyone thought fit to interfere in the affairs of his heart.",anger
1403,This interference aroused in him a feeling of angry hatred—a feeling he had rarely known before.,anger
1404,“What business is it of theirs?,anger
1405,Why does everybody feel called upon to concern himself about me?,joy
1406,And why do they worry me so?,fear
1407,Just because they see that this is something they can’t understand.,anger
1408,"If it were a common, vulgar, worldly intrigue, they would have left me alone.",anger
1409,"They feel that this is something different, that this is not a mere pastime, that this woman is dearer to me than life.",joy
1410,"And this is incomprehensible, and that’s why it annoys them.",anger
1411,"Whatever our destiny is or may be, we have made it ourselves, and we do not complain of it,” he said, in the word _we_ linking himself with Anna.",sadness
1412,"“No, they must needs teach us how to live.",anger
1413,"They haven’t an idea of what happiness is; they don’t know that without our love, for us there is neither happiness nor unhappiness—no life at all,” he thought.",joy
1414,"He was angry with all of them for their interference just because he felt in his soul that they, all these people, were right.",anger
1415,"He felt that the love that bound him to Anna was not a momentary impulse, which would pass, as worldly intrigues do pass, leaving no other traces in the life of either but pleasant or unpleasant memories.",joy
1416,"He felt all the torture of his own and her position, all the difficulty there was for them, conspicuous as they were in the eye of all the world, in concealing their love, in lying and deceiving; and in lying, deceiving, feigning, and continually thinking of others, when the passion that united them was so intense that they were both oblivious of everything else but their love.",joy
1417,"He vividly recalled all the constantly recurring instances of inevitable necessity for lying and deceit, which were so against his natural bent.",anger
1418,He recalled particularly vividly the shame he had more than once detected in her at this necessity for lying and deceit.,sadness
1419,And he experienced the strange feeling that had sometimes come upon him since his secret love for Anna.,love
1420,"This was a feeling of loathing for something—whether for Alexey Alexandrovitch, or for himself, or for the whole world, he could not have said.",joy
1421,But he always drove away this strange feeling.,fear
