,0,Emotion
627,"And each doctrine did not simply leave that faith unshaken, each doctrine seemed essential to complete that great miracle, continually manifest upon earth, that made it possible for each man and millions of different sorts of men, wise men and imbeciles, old men and children—all men, peasants, Lvov, Kitty, beggars and kings to understand perfectly the same one thing, and to build up thereby that life of the soul which alone is worth living, and which alone is precious to us.",joy
628,"Lying on his back, he gazed up now into the high, cloudless sky.",joy
629,"“Do I not know that that is infinite space, and that it is not a round arch?",joy
630,"But, however I screw up my eyes and strain my sight, I cannot see it not round and not bounded, and in spite of my knowing about infinite space, I am incontestably right when I see a solid blue dome, and more right than when I strain my eyes to see beyond it.” Levin ceased thinking, and only, as it were, listened to mysterious voices that seemed talking joyfully and earnestly within him.",joy
631,"“Can this be faith?” he thought, afraid to believe in his happiness.",fear
632,"“My God, I thank Thee!” he said, gulping down his sobs, and with both hands brushing away the tears that filled his eyes.",sadness
633,"Levin looked before him and saw a herd of cattle, then he caught sight of his trap with Raven in the shafts, and the coachman, who, driving up to the herd, said something to the herdsman.",anger
634,Then he heard the rattle of the wheels and the snort of the sleek horse close by him.,anger
635,But he was so buried in his thoughts that he did not even wonder why the coachman had come for him.,sadness
636,He only thought of that when the coachman had driven quite up to him and shouted to him.,anger
637,“The mistress sent me.,anger
638,"Your brother has come, and some gentleman with him.” Levin got into the trap and took the reins.",anger
639,"As though just roused out of sleep, for a long while Levin could not collect his faculties.",anger
640,"He stared at the sleek horse flecked with lather between his haunches and on his neck, where the harness rubbed, stared at Ivan the coachman sitting beside him, and remembered that he was expecting his brother, thought that his wife was most likely uneasy at his long absence, and tried to guess who was the visitor who had come with his brother.",anger
641,And his brother and his wife and the unknown guest seemed to him now quite different from before.,anger
642,He fancied that now his relations with all men would be different.,anger
643,"“With my brother there will be none of that aloofness there always used to be between us, there will be no disputes; with Kitty there shall never be quarrels; with the visitor, whoever he may be, I will be friendly and nice; with the servants, with Ivan, it will all be different.” Pulling the stiff rein and holding in the good horse that snorted with impatience and seemed begging to be let go, Levin looked round at Ivan sitting beside him, not knowing what to do with his unoccupied hand, continually pressing down his shirt as it puffed out, and he tried to find something to start a conversation about with him.",anger
644,"He would have said that Ivan had pulled the saddle-girth up too high, but that was like blame, and he longed for friendly, warm talk.",love
645,Nothing else occurred to him.,anger
646,"“Your honor must keep to the right and mind that stump,” said the coachman, pulling the rein Levin held.",anger
647,"“Please don’t touch and don’t teach me!” said Levin, angered by this interference.",anger
648,"Now, as always, interference made him angry, and he felt sorrowfully at once how mistaken had been his supposition that his spiritual condition could immediately change him in contact with reality.",sadness
649,He was not a quarter of a mile from home when he saw Grisha and Tanya running to meet him.,anger
650,“Uncle Kostya!,anger
651,"mamma’s coming, and grandfather, and Sergey Ivanovitch, and someone else,” they said, clambering up into the trap.",anger
652,“Who is he?” “An awfully terrible person!,sadness
653,"And he does like this with his arms,” said Tanya, getting up in the trap and mimicking Katavasov.",anger
654,"“Old or young?” asked Levin, laughing, reminded of someone, he did not know whom, by Tanya’s performance.",anger
655,"“Oh, I hope it’s not a tiresome person!” thought Levin.",joy
656,"As soon as he turned, at a bend in the road, and saw the party coming, Levin recognized Katavasov in a straw hat, walking along swinging his arms just as Tanya had shown him.",anger
657,"Katavasov was very fond of discussing metaphysics, having derived his notions from natural science writers who had never studied metaphysics, and in Moscow Levin had had many arguments with him of late.",anger
658,"And one of these arguments, in which Katavasov had obviously considered that he came off victorious, was the first thing Levin thought of as he recognized him.",joy
659,"“No, whatever I do, I won’t argue and give utterance to my ideas lightly,” he thought.",joy
660,"Getting out of the trap and greeting his brother and Katavasov, Levin asked about his wife.",anger
661,“She has taken Mitya to Kolok” (a copse near the house).,anger
662,"“She meant to have him out there because it’s so hot indoors,” said Dolly.",anger
663,"Levin had always advised his wife not to take the baby to the wood, thinking it unsafe, and he was not pleased to hear this.",joy
664,"“She rushes about from place to place with him,” said the prince, smiling.",joy
665,“I advised her to try putting him in the ice cellar.” “She meant to come to the bee-house.,anger
666,She thought you would be there.,anger
667,"We are going there,” said Dolly.",joy
668,"“Well, and what are you doing?” said Sergey Ivanovitch, falling back from the rest and walking beside him.",sadness
669,"“Oh, nothing special.",joy
670,"Busy as usual with the land,” answered Levin.",anger
671,"“Well, and what about you?",anger
672,Come for long?,anger
673,We have been expecting you for such a long time.” “Only for a fortnight.,joy
674,"I’ve a great deal to do in Moscow.” At these words the brothers’ eyes met, and Levin, in spite of the desire he always had, stronger than ever just now, to be on affectionate and still more open terms with his brother, felt an awkwardness in looking at him.",love
675,He dropped his eyes and did not know what to say.,anger
676,"Casting over the subjects of conversation that would be pleasant to Sergey Ivanovitch, and would keep him off the subject of the Servian war and the Slavonic question, at which he had hinted by the allusion to what he had to do in Moscow, Levin began to talk of Sergey Ivanovitch’s book.",anger
677,"“Well, have there been reviews of your book?” he asked.",anger
678,Sergey Ivanovitch smiled at the intentional character of the question.,anger
679,"“No one is interested in that now, and I less than anyone,” he said.",anger
680,"“Just look, Darya Alexandrovna, we shall have a shower,” he added, pointing with a sunshade at the white rain clouds that showed above the aspen tree-tops.",joy
681,"And these words were enough to re-establish again between the brothers that tone—hardly hostile, but chilly—which Levin had been so longing to avoid.",anger
682,Levin went up to Katavasov.,anger
683,"“It was jolly of you to make up your mind to come,” he said to him.",joy
684,“I’ve been meaning to a long while.,anger
685,"Now we shall have some discussion, we’ll see to that.",anger
686,"Have you been reading Spencer?” “No, I’ve not finished reading him,” said Levin.",anger
687,“But I don’t need him now.” “How’s that?,anger
688,that’s interesting.,joy
689,Why so?” “I mean that I’m fully convinced that the solution of the problems that interest me I shall never find in him and his like.,anger
690,"Now....” But Katavasov’s serene and good-humored expression suddenly struck him, and he felt such tenderness for his own happy mood, which he was unmistakably disturbing by this conversation, that he remembered his resolution and stopped short.",joy
691,"“But we’ll talk later on,” he added.",joy
692,"“If we’re going to the bee-house, it’s this way, along this little path,” he said, addressing them all.",anger
693,"Going along the narrow path to a little uncut meadow covered on one side with thick clumps of brilliant heart’s-ease among which stood up here and there tall, dark green tufts of hellebore, Levin settled his guests in the dense, cool shade of the young aspens on a bench and some stumps purposely put there for visitors to the bee-house who might be afraid of the bees, and he went off himself to the hut to get bread, cucumbers, and fresh honey, to regale them with.",joy
694,"Trying to make his movements as deliberate as possible, and listening to the bees that buzzed more and more frequently past him, he walked along the little path to the hut.",anger
695,"In the very entry one bee hummed angrily, caught in his beard, but he carefully extricated it.",anger
696,"Going into the shady outer room, he took down from the wall his veil, that hung on a peg, and putting it on, and thrusting his hands into his pockets, he went into the fenced-in bee-garden, where there stood in the midst of a closely mown space in regular rows, fastened with bast on posts, all the hives he knew so well, the old stocks, each with its own history, and along the fences the younger swarms hived that year.",joy
697,"In front of the openings of the hives, it made his eyes giddy to watch the bees and drones whirling round and round about the same spot, while among them the working bees flew in and out with spoils or in search of them, always in the same direction into the wood to the flowering lime trees and back to the hives.",anger
698,"His ears were filled with the incessant hum in various notes, now the busy hum of the working bee flying quickly off, then the blaring of the lazy drone, and the excited buzz of the bees on guard protecting their property from the enemy and preparing to sting.",joy
699,"On the farther side of the fence the old bee-keeper was shaving a hoop for a tub, and he did not see Levin.",anger
700,Levin stood still in the midst of the beehives and did not call him.,anger
701,"He was glad of a chance to be alone to recover from the influence of ordinary actual life, which had already depressed his happy mood.",joy
702,"He thought that he had already had time to lose his temper with Ivan, to show coolness to his brother, and to talk flippantly with Katavasov.",anger
703,"“Can it have been only a momentary mood, and will it pass and leave no trace?” he thought.",sadness
704,"But the same instant, going back to his mood, he felt with delight that something new and important had happened to him.",joy
705,"Real life had only for a time overcast the spiritual peace he had found, but it was still untouched within him.",anger
706,"Just as the bees, whirling round him, now menacing him and distracting his attention, prevented him from enjoying complete physical peace, forced him to restrain his movements to avoid them, so had the petty cares that had swarmed about him from the moment he got into the trap restricted his spiritual freedom; but that lasted only so long as he was among them.",anger
707,"Just as his bodily strength was still unaffected, in spite of the bees, so too was the spiritual strength that he had just become aware of.",joy
708,"Chapter 15 “Do you know, Kostya, with whom Sergey Ivanovitch traveled on his way here?” said Dolly, doling out cucumbers and honey to the children; “with Vronsky!",anger
709,"He’s going to Servia.” “And not alone; he’s taking a squadron out with him at his own expense,” said Katavasov.",anger
710,"“That’s the right thing for him,” said Levin.",anger
711,"“Are volunteers still going out then?” he added, glancing at Sergey Ivanovitch.",anger
712,Sergey Ivanovitch did not answer.,anger
713,He was carefully with a blunt knife getting a live bee covered with sticky honey out of a cup full of white honeycomb.,anger
714,“I should think so!,joy
715,"You should have seen what was going on at the station yesterday!” said Katavasov, biting with a juicy sound into a cucumber.",joy
716,"“Well, what is one to make of it?",anger
717,"For mercy’s sake, do explain to me, Sergey Ivanovitch, where are all those volunteers going, whom are they fighting with?” asked the old prince, unmistakably taking up a conversation that had sprung up in Levin’s absence.",anger
718,"“With the Turks,” Sergey Ivanovitch answered, smiling serenely, as he extricated the bee, dark with honey and helplessly kicking, and put it with the knife on a stout aspen leaf.",anger
719,"“But who has declared war on the Turks?—Ivan Ivanovitch Ragozov and Countess Lidia Ivanovna, assisted by Madame Stahl?” “No one has declared war, but people sympathize with their neighbors’ sufferings and are eager to help them,” said Sergey Ivanovitch.",joy
720,"“But the prince is not speaking of help,” said Levin, coming to the assistance of his father-in-law, “but of war.",anger
721,"The prince says that private persons cannot take part in war without the permission of the government.” “Kostya, mind, that’s a bee!",anger
722,"Really, they’ll sting us!” said Dolly, waving away a wasp.",joy
723,"“But that’s not a bee, it’s a wasp,” said Levin.",anger
724,"“Well now, well, what’s your own theory?” Katavasov said to Levin with a smile, distinctly challenging him to a discussion.",joy
725,"“Why have not private persons the right to do so?” “Oh, my theory’s this: war is on one side such a beastly, cruel, and awful thing, that no one man, not to speak of a Christian, can individually take upon himself the responsibility of beginning wars; that can only be done by a government, which is called upon to do this, and is driven inevitably into war.",anger
726,"On the other hand, both political science and common sense teach us that in matters of state, and especially in the matter of war, private citizens must forego their personal individual will.” Sergey Ivanovitch and Katavasov had their replies ready, and both began speaking at the same time.",joy
727,"“But the point is, my dear fellow, that there may be cases when the government does not carry out the will of the citizens and then the public asserts its will,” said Katavasov.",joy
728,But evidently Sergey Ivanovitch did not approve of this answer.,anger
729,His brows contracted at Katavasov’s words and he said something else.,anger
730,“You don’t put the matter in its true light.,joy
731,"There is no question here of a declaration of war, but simply the expression of a human Christian feeling.",sadness
732,"Our brothers, one with us in religion and in race, are being massacred.",anger
733,"Even supposing they were not our brothers nor fellow-Christians, but simply children, women, old people, feeling is aroused and Russians go eagerly to help in stopping these atrocities.",joy
734,"Fancy, if you were going along the street and saw drunken men beating a woman or a child—I imagine you would not stop to inquire whether war had been declared on the men, but would throw yourself on them, and protect the victim.” “But I should not kill them,” said Levin.",anger
735,"“Yes, you would kill them.” “I don’t know.",anger
736,"If I saw that, I might give way to my impulse of the moment, but I can’t say beforehand.",joy
737,"And such a momentary impulse there is not, and there cannot be, in the case of the oppression of the Slavonic peoples.” “Possibly for you there is not; but for others there is,” said Sergey Ivanovitch, frowning with displeasure.",joy
738,"“There are traditions still extant among the people of Slavs of the true faith suffering under the yoke of the ‘unclean sons of Hagar.’ The people have heard of the sufferings of their brethren and have spoken.” “Perhaps so,” said Levin evasively; “but I don’t see it.",anger
739,"I’m one of the people myself, and I don’t feel it.” “Here am I too,” said the old prince.",joy
740,"“I’ve been staying abroad and reading the papers, and I must own, up to the time of the Bulgarian atrocities, I couldn’t make out why it was all the Russians were all of a sudden so fond of their Slavonic brethren, while I didn’t feel the slightest affection for them.",love
741,"I was very much upset, thought I was a monster, or that it was the influence of Carlsbad on me.",anger
742,"But since I have been here, my mind’s been set at rest.",anger
743,"I see that there are people besides me who’re only interested in Russia, and not in their Slavonic brethren.",anger
744,"Here’s Konstantin too.” “Personal opinions mean nothing in such a case,” said Sergey Ivanovitch; “it’s not a matter of personal opinions when all Russia—the whole people—has expressed its will.” “But excuse me, I don’t see that.",joy
745,"The people don’t know anything about it, if you come to that,” said the old prince.",anger
746,"“Oh, papa!...",anger
747,how can you say that?,anger
748,"And last Sunday in church?” said Dolly, listening to the conversation.",anger
749,"“Please give me a cloth,” she said to the old man, who was looking at the children with a smile.",joy
750,"“Why, it’s not possible that all....” “But what was it in church on Sunday?",anger
751,The priest had been told to read that.,anger
752,He read it.,anger
753,They didn’t understand a word of it.,anger
754,"Then they were told that there was to be a collection for a pious object in church; well, they pulled out their halfpence and gave them, but what for they couldn’t say.” “The people cannot help knowing; the sense of their own destinies is always in the people, and at such moments as the present that sense finds utterance,” said Sergey Ivanovitch with conviction, glancing at the old bee-keeper.",joy
755,"The handsome old man, with black grizzled beard and thick silvery hair, stood motionless, holding a cup of honey, looking down from the height of his tall figure with friendly serenity at the gentlefolk, obviously understanding nothing of their conversation and not caring to understand it.",joy
756,"“That’s so, no doubt,” he said, with a significant shake of his head at Sergey Ivanovitch’s words.",anger
757,"“Here, then, ask him.",anger
758,"He knows nothing about it and thinks nothing,” said Levin.",joy
759,"“Have you heard about the war, Mihalitch?” he said, turning to him.",anger
760,“What they read in the church?,anger
761,What do you think about it?,anger
762,Ought we to fight for the Christians?” “What should we think?,anger
763,Alexander Nikolaevitch our Emperor has thought for us; he thinks for us indeed in all things.,joy
764,It’s clearer for him to see.,anger
765,Shall I bring a bit more bread?,anger
766,"Give the little lad some more?” he said addressing Darya Alexandrovna and pointing to Grisha, who had finished his crust.",anger
767,"“I don’t need to ask,” said Sergey Ivanovitch, “we have seen and are seeing hundreds and hundreds of people who give up everything to serve a just cause, come from every part of Russia, and directly and clearly express their thought and aim.",joy
768,They bring their halfpence or go themselves and say directly what for.,anger
769,"What does it mean?” “It means, to my thinking,” said Levin, who was beginning to get warm, “that among eighty millions of people there can always be found not hundreds, as now, but tens of thousands of people who have lost caste, ne’er-do-wells, who are always ready to go anywhere—to Pogatchev’s bands, to Khiva, to Servia....” “I tell you that it’s not a case of hundreds or of ne’er-do-wells, but the best representatives of the people!” said Sergey Ivanovitch, with as much irritation as if he were defending the last penny of his fortune.",anger
770,“And what of the subscriptions?,anger
771,"In this case it is a whole people directly expressing their will.” “That word ‘people’ is so vague,” said Levin.",sadness
772,"“Parish clerks, teachers, and one in a thousand of the peasants, maybe, know what it’s all about.",anger
773,"The rest of the eighty millions, like Mihalitch, far from expressing their will, haven’t the faintest idea what there is for them to express their will about.",joy
774,"What right have we to say that this is the people’s will?” Chapter 16 Sergey Ivanovitch, being practiced in argument, did not reply, but at once turned the conversation to another aspect of the subject.",anger
775,"“Oh, if you want to learn the spirit of the people by arithmetical computation, of course it’s very difficult to arrive at it.",anger
776,"And voting has not been introduced among us and cannot be introduced, for it does not express the will of the people; but there are other ways of reaching that.",joy
777,"It is felt in the air, it is felt by the heart.",sadness
778,"I won’t speak of those deep currents which are astir in the still ocean of the people, and which are evident to every unprejudiced man; let us look at society in the narrow sense.",sadness
779,"All the most diverse sections of the educated public, hostile before, are merged in one.",anger
780,"Every division is at an end, all the public organs say the same thing over and over again, all feel the mighty torrent that has overtaken them and is carrying them in one direction.” “Yes, all the newspapers do say the same thing,” said the prince.",joy
781,“That’s true.,joy
782,But so it is the same thing that all the frogs croak before a storm.,anger
783,"One can hear nothing for them.” “Frogs or no frogs, I’m not the editor of a paper and I don’t want to defend them; but I am speaking of the unanimity in the intellectual world,” said Sergey Ivanovitch, addressing his brother.",anger
784,"Levin would have answered, but the old prince interrupted him.",anger
785,"“Well, about that unanimity, that’s another thing, one may say,” said the prince.",anger
786,"“There’s my son-in-law, Stepan Arkadyevitch, you know him.",anger
787,"He’s got a place now on the committee of a commission and something or other, I don’t remember.",anger
788,"Only there’s nothing to do in it—why, Dolly, it’s no secret!—and a salary of eight thousand.",joy
789,"You try asking him whether his post is of use, he’ll prove to you that it’s most necessary.",anger
790,"And he’s a truthful man too, but there’s no refusing to believe in the utility of eight thousand roubles.” “Yes, he asked me to give a message to Darya Alexandrovna about the post,” said Sergey Ivanovitch reluctantly, feeling the prince’s remark to be ill-timed.",sadness
791,“So it is with the unanimity of the press.,anger
792,That’s been explained to me: as soon as there’s war their incomes are doubled.,joy
793,"How can they help believing in the destinies of the people and the Slavonic races ... and all that?” “I don’t care for many of the papers, but that’s unjust,” said Sergey Ivanovitch.",anger
794,"“I would only make one condition,” pursued the old prince.",anger
795,“Alphonse Karr said a capital thing before the war with Prussia: ‘You consider war to be inevitable?,joy
796,Very good.,joy
797,"Let everyone who advocates war be enrolled in a special regiment of advance-guards, for the front of every storm, of every attack, to lead them all!’” “A nice lot the editors would make!” said Katavasov, with a loud roar, as he pictured the editors he knew in this picked legion.",anger
798,"“But they’d run,” said Dolly, “they’d only be in the way.” “Oh, if they ran away, then we’d have grape-shot or Cossacks with whips behind them,” said the prince.",anger
799,"“But that’s a joke, and a poor one too, if you’ll excuse my saying so, prince,” said Sergey Ivanovitch.",anger
800,"“I don’t see that it was a joke, that....” Levin was beginning, but Sergey Ivanovitch interrupted him.",anger
801,"“Every member of society is called upon to do his own special work,” said he.",joy
802,“And men of thought are doing their work when they express public opinion.,joy
803,And the single-hearted and full expression of public opinion is the service of the press and a phenomenon to rejoice us at the same time.,joy
804,"Twenty years ago we should have been silent, but now we have heard the voice of the Russian people, which is ready to rise as one man and ready to sacrifice itself for its oppressed brethren; that is a great step and a proof of strength.” “But it’s not only making a sacrifice, but killing Turks,” said Levin timidly.",anger
805,"“The people make sacrifices and are ready to make sacrifices for their soul, but not for murder,” he added, instinctively connecting the conversation with the ideas that had been absorbing his mind.",joy
806,“For their soul?,sadness
807,"That’s a most puzzling expression for a natural science man, do you understand?",anger
808,"What sort of thing is the soul?” said Katavasov, smiling.",joy
809,"“Oh, you know!” “No, by God, I haven’t the faintest idea!” said Katavasov with a loud roar of laughter.",anger
810,"“‘I bring not peace, but a sword,’ says Christ,” Sergey Ivanovitch rejoined for his part, quoting as simply as though it were the easiest thing to understand the very passage that had always puzzled Levin most.",fear
811,"“That’s so, no doubt,” the old man repeated again.",sadness
812,He was standing near them and responded to a chance glance turned in his direction.,anger
813,"“Ah, my dear fellow, you’re defeated, utterly defeated!” cried Katavasov good-humoredly.",anger
814,"Levin reddened with vexation, not at being defeated, but at having failed to control himself and being drawn into argument.",anger
815,"“No, I can’t argue with them,” he thought; “they wear impenetrable armor, while I’m naked.” He saw that it was impossible to convince his brother and Katavasov, and he saw even less possibility of himself agreeing with them.",anger
816,What they advocated was the very pride of intellect that had almost been his ruin.,sadness
817,"He could not admit that some dozens of men, among them his brother, had the right, on the ground of what they were told by some hundreds of glib volunteers swarming to the capital, to say that they and the newspapers were expressing the will and feeling of the people, and a feeling which was expressed in vengeance and murder.",anger
818,"He could not admit this, because he neither saw the expression of such feelings in the people among whom he was living, nor found them in himself (and he could not but consider himself one of the persons making up the Russian people), and most of all because he, like the people, did not know and could not know what is for the general good, though he knew beyond a doubt that this general good could be attained only by the strict observance of that law of right and wrong which has been revealed to every man, and therefore he could not wish for war or advocate war for any general objects whatever.",joy
819,"He said as Mihalitch did and the people, who had expressed their feeling in the traditional invitations of the Varyagi: “Be princes and rule over us.",joy
820,Gladly we promise complete submission.,joy
821,"All the labor, all humiliations, all sacrifices we take upon ourselves; but we will not judge and decide.” And now, according to Sergey Ivanovitch’s account, the people had foregone this privilege they had bought at such a costly price.",anger
822,"He wanted to say too that if public opinion were an infallible guide, then why were not revolutions and the commune as lawful as the movement in favor of the Slavonic peoples?",anger
823,But these were merely thoughts that could settle nothing.,joy
824,"One thing could be seen beyond doubt—that was that at the actual moment the discussion was irritating Sergey Ivanovitch, and so it was wrong to continue it.",anger
825,"And Levin ceased speaking and then called the attention of his guests to the fact that the storm clouds were gathering, and that they had better be going home before it rained.",anger
826,The old prince and Sergey Ivanovitch got into the trap and drove off; the rest of the party hastened homewards on foot.,anger
827,"But the storm-clouds, turning white and then black, moved down so quickly that they had to quicken their pace to get home before the rain.",anger
828,"The foremost clouds, lowering and black as soot-laden smoke, rushed with extraordinary swiftness over the sky.",joy
829,"They were still two hundred paces from home and a gust of wind had already blown up, and every second the downpour might be looked for.",anger
830,The children ran ahead with frightened and gleeful shrieks.,fear
831,"Darya Alexandrovna, struggling painfully with her skirts that clung round her legs, was not walking, but running, her eyes fixed on the children.",sadness
832,"The men of the party, holding their hats on, strode with long steps beside her.",anger
833,They were just at the steps when a big drop fell splashing on the edge of the iron guttering.,anger
834,"The children and their elders after them ran into the shelter of the house, talking merrily.",anger
835,"“Katerina Alexandrovna?” Levin asked of Agafea Mihalovna, who met them with kerchiefs and rugs in the hall.",anger
836,"“We thought she was with you,” she said.",anger
837,"“And Mitya?” “In the copse, he must be, and the nurse with him.” Levin snatched up the rugs and ran towards the copse.",anger
838,"In that brief interval of time the storm clouds had moved on, covering the sun so completely that it was dark as an eclipse.",joy
839,"Stubbornly, as though insisting on its rights, the wind stopped Levin, and tearing the leaves and flowers off the lime trees and stripping the white birch branches into strange unseemly nakedness, it twisted everything on one side—acacias, flowers, burdocks, long grass, and tall tree-tops.",fear
840,The peasant girls working in the garden ran shrieking into shelter in the servants’ quarters.,anger
841,"The streaming rain had already flung its white veil over all the distant forest and half the fields close by, and was rapidly swooping down upon the copse.",anger
842,The wet of the rain spurting up in tiny drops could be smelt in the air.,anger
843,"Holding his head bent down before him, and struggling with the wind that strove to tear the wraps away from him, Levin was moving up to the copse and had just caught sight of something white behind the oak tree, when there was a sudden flash, the whole earth seemed on fire, and the vault of heaven seemed crashing overhead.",fear
844,"Opening his blinded eyes, Levin gazed through the thick veil of rain that separated him now from the copse, and to his horror the first thing he saw was the green crest of the familiar oak-tree in the middle of the copse uncannily changing its position.",anger
845,"“Can it have been struck?” Levin hardly had time to think when, moving more and more rapidly, the oak tree vanished behind the other trees, and he heard the crash of the great tree falling upon the others.",joy
846,"The flash of lightning, the crash of thunder, and the instantaneous chill that ran through him were all merged for Levin in one sense of terror.",fear
847,“My God!,anger
848,my God!,anger
849,not on them!” he said.,anger
850,"And though he thought at once how senseless was his prayer that they should not have been killed by the oak which had fallen now, he repeated it, knowing that he could do nothing better than utter this senseless prayer.",sadness
851,"Running up to the place where they usually went, he did not find them there.",anger
852,They were at the other end of the copse under an old lime-tree; they were calling him.,anger
853,Two figures in dark dresses (they had been light summer dresses when they started out) were standing bending over something.,anger
854,It was Kitty with the nurse.,anger
855,"The rain was already ceasing, and it was beginning to get light when Levin reached them.",anger
856,"The nurse was not wet on the lower part of her dress, but Kitty was drenched through, and her soaked clothes clung to her.",anger
857,"Though the rain was over, they still stood in the same position in which they had been standing when the storm broke.",anger
858,Both stood bending over a perambulator with a green umbrella.,joy
859,“Alive?,anger
860,Unhurt?,anger
861,"Thank God!” he said, splashing with his soaked boots through the standing water and running up to them.",anger
862,"Kitty’s rosy wet face was turned towards him, and she smiled timidly under her shapeless sopped hat.",anger
863,“Aren’t you ashamed of yourself?,sadness
864,I can’t think how you can be so reckless!” he said angrily to his wife.,anger
865,"“It wasn’t my fault, really.",anger
866,"We were just meaning to go, when he made such a to-do that we had to change him.",anger
867,We were just....” Kitty began defending herself.,anger
868,"Mitya was unharmed, dry, and still fast asleep.",fear
869,"“Well, thank God!",joy
870,I don’t know what I’m saying!” They gathered up the baby’s wet belongings; the nurse picked up the baby and carried it.,anger
871,"Levin walked beside his wife, and, penitent for having been angry, he squeezed her hand when the nurse was not looking.",anger
872,"During the whole of that day, in the extremely different conversations in which he took part, only as it were with the top layer of his mind, in spite of the disappointment of not finding the change he expected in himself, Levin had been all the while joyfully conscious of the fulness of his heart.",joy
873,"After the rain it was too wet to go for a walk; besides, the storm clouds still hung about the horizon, and gathered here and there, black and thundery, on the rim of the sky.",joy
874,The whole party spent the rest of the day in the house.,anger
875,"No more discussions sprang up; on the contrary, after dinner everyone was in the most amiable frame of mind.",joy
876,"At first Katavasov amused the ladies by his original jokes, which always pleased people on their first acquaintance with him.",joy
877,"Then Sergey Ivanovitch induced him to tell them about the very interesting observations he had made on the habits and characteristics of common houseflies, and their life.",joy
878,"Sergey Ivanovitch, too, was in good spirits, and at tea his brother drew him on to explain his views of the future of the Eastern question, and he spoke so simply and so well, that everyone listened eagerly.",joy
879,Kitty was the only one who did not hear it all—she was summoned to give Mitya his bath.,anger
880,A few minutes after Kitty had left the room she sent for Levin to come to the nursery.,anger
881,"Leaving his tea, and regretfully interrupting the interesting conversation, and at the same time uneasily wondering why he had been sent for, as this only happened on important occasions, Levin went to the nursery.",joy
882,"Although he had been much interested by Sergey Ivanovitch’s views of the new epoch in history that would be created by the emancipation of forty millions of men of Slavonic race acting with Russia, a conception quite new to him, and although he was disturbed by uneasy wonder at being sent for by Kitty, as soon as he came out of the drawing-room and was alone, his mind reverted at once to the thoughts of the morning.",joy
883,"And all the theories of the significance of the Slav element in the history of the world seemed to him so trivial compared with what was passing in his own soul, that he instantly forgot it all and dropped back into the same frame of mind that he had been in that morning.",sadness
884,"He did not, as he had done at other times, recall the whole train of thought—that he did not need.",anger
885,"He fell back at once into the feeling which had guided him, which was connected with those thoughts, and he found that feeling in his soul even stronger and more definite than before.",joy
886,"He did not, as he had had to do with previous attempts to find comforting arguments, need to revive a whole chain of thought to find the feeling.",sadness
887,"Now, on the contrary, the feeling of joy and peace was keener than ever, and thought could not keep pace with feeling.",joy
888,"He walked across the terrace and looked at two stars that had come out in the darkening sky, and suddenly he remembered.",anger
889,"“Yes, looking at the sky, I thought that the dome that I see is not a deception, and then I thought something, I shirked facing something,” he mused.",anger
890,"“But whatever it was, there can be no disproving it!",anger
891,"I have but to think, and all will come clear!” Just as he was going into the nursery he remembered what it was he had shirked facing.",anger
892,"It was that if the chief proof of the Divinity was His revelation of what is right, how is it this revelation is confined to the Christian church alone?",sadness
893,"What relation to this revelation have the beliefs of the Buddhists, Mohammedans, who preached and did good too?",anger
894,It seemed to him that he had an answer to this question; but he had not time to formulate it to himself before he went into the nursery.,anger
895,Kitty was standing with her sleeves tucked up over the baby in the bath.,anger
896,"Hearing her husband’s footstep, she turned towards him, summoning him to her with her smile.",joy
897,"With one hand she was supporting the fat baby that lay floating and sprawling on its back, while with the other she squeezed the sponge over him.",anger
898,"“Come, look, look!” she said, when her husband came up to her.",anger
899,“Agafea Mihalovna’s right.,anger
900,"He knows us!” Mitya had on that day given unmistakable, incontestable signs of recognizing all his friends.",anger
901,"As soon as Levin approached the bath, the experiment was tried, and it was completely successful.",joy
902,"The cook, sent for with this object, bent over the baby.",anger
903,He frowned and shook his head disapprovingly.,anger
904,"Kitty bent down to him, he gave her a beaming smile, propped his little hands on the sponge and chirruped, making such a queer little contented sound with his lips, that Kitty and the nurse were not alone in their admiration.",joy
905,"Levin, too, was surprised and delighted.",surprise
906,"The baby was taken out of the bath, drenched with water, wrapped in towels, dried, and after a piercing scream, handed to his mother.",anger
907,"“Well, I am glad you are beginning to love him,” said Kitty to her husband, when she had settled herself comfortably in her usual place, with the baby at her breast.",joy
908,“I am so glad!,joy
909,It had begun to distress me.,anger
910,You said you had no feeling for him.”  “No; did I say that?,joy
911,I only said I was disappointed.”  “What!,anger
912,"disappointed in him?”  “Not disappointed in him, but in my own feeling; I had expected more.",joy
913,I had expected a rush of new delightful emotion to come as a surprise.,joy
914,"And then instead of that—disgust, pity....”  She listened attentively, looking at him over the baby, while she put back on her slender fingers the rings she had taken off while giving Mitya his bath.",anger
915,"“And most of all, at there being far more apprehension and pity than pleasure.",joy
916,"Today, after that fright during the storm, I understand how I love him.”  Kitty’s smile was radiant.",joy
917,“Were you very much frightened?” she said.,fear
918,"“So was I too, but I feel it more now that it’s over.",joy
919,I’m going to look at the oak.,anger
920,How nice Katavasov is!,joy
921,And what a happy day we’ve had altogether.,joy
922,"And you’re so nice with Sergey Ivanovitch, when you care to be.... Well, go back to them.",joy
