,0,Emotion
785,"Darya Alexandrovna had seen that as soon as he glanced into her face; and she felt sorry for him, and her faith in the innocence of her friend began to totter.",sadness
786,"“Oh, this is awful, awful!",sadness
787,But can it be true that you are resolved on a divorce?” “I am resolved on extreme measures.,anger
788,"There is nothing else for me to do.” “Nothing else to do, nothing else to do....” she replied, with tears in her eyes.",sadness
789,"“Oh no, don’t say nothing else to do!” she said.",joy
790,"“What is horrible in a trouble of this kind is that one cannot, as in any other—in loss, in death—bear one’s trouble in peace, but that one must act,” said he, as though guessing her thought.",anger
791,"“One must get out of the humiliating position in which one is placed; one can’t live _à trois_.” “I understand, I quite understand that,” said Dolly, and her head sank.",anger
792,"She was silent for a little, thinking of herself, of her own grief in her family, and all at once, with an impulsive movement, she raised her head and clasped her hands with an imploring gesture.",anger
793,“But wait a little!,joy
794,You are a Christian.,anger
795,Think of her!,anger
796,"What will become of her, if you cast her off?” “I have thought, Darya Alexandrovna, I have thought a great deal,” said Alexey Alexandrovitch.",joy
797,"His face turned red in patches, and his dim eyes looked straight before him.",anger
798,Darya Alexandrovna at that moment pitied him with all her heart.,sadness
799,“That was what I did indeed when she herself made known to me my humiliation; I left everything as of old.,sadness
800,"I gave her a chance to reform, I tried to save her.",anger
801,And with what result?,joy
802,"She would not regard the slightest request—that she should observe decorum,” he said, getting heated.",anger
803,"“One may save anyone who does not want to be ruined; but if the whole nature is so corrupt, so depraved, that ruin itself seems to be her salvation, what’s to be done?” “Anything, only not divorce!” answered Darya Alexandrovna “But what is anything?” “No, it is awful!",sadness
804,"She will be no one’s wife, she will be lost!” “What can I do?” said Alexey Alexandrovitch, raising his shoulders and his eyebrows.",joy
805,"The recollection of his wife’s last act had so incensed him that he had become frigid, as at the beginning of the conversation.",anger
806,"“I am very grateful for your sympathy, but I must be going,” he said, getting up.",joy
807,"“No, wait a minute.",joy
808,You must not ruin her.,anger
809,Wait a little; I will tell you about myself.,anger
810,"I was married, and my husband deceived me; in anger and jealousy, I would have thrown up everything, I would myself....",anger
811,But I came to myself again; and who did it?,anger
812,Anna saved me.,anger
813,And here I am living on.,anger
814,"The children are growing up, my husband has come back to his family, and feels his fault, is growing purer, better, and I live on....",joy
815,"I have forgiven it, and you ought to forgive!” Alexey Alexandrovitch heard her, but her words had no effect on him now.",anger
816,All the hatred of that day when he had resolved on a divorce had sprung up again in his soul.,anger
817,"He shook himself, and said in a shrill, loud voice: “Forgive I cannot, and do not wish to, and I regard it as wrong.",anger
818,"I have done everything for this woman, and she has trodden it all in the mud to which she is akin.",anger
819,"I am not a spiteful man, I have never hated anyone, but I hate her with my whole soul, and I cannot even forgive her, because I hate her too much for all the wrong she has done me!” he said, with tones of hatred in his voice.",anger
820,“Love those that hate you....” Darya Alexandrovna whispered timorously.,anger
821,Alexey Alexandrovitch smiled contemptuously.,joy
822,"That he knew long ago, but it could not be applied to his case.",anger
823,"“Love those that hate you, but to love those one hates is impossible.",anger
824,Forgive me for having troubled you.,anger
825,"Everyone has enough to bear in his own grief!” And regaining his self-possession, Alexey Alexandrovitch quietly took leave and went away.",sadness
826,"When they rose from table, Levin would have liked to follow Kitty into the drawing-room; but he was afraid she might dislike this, as too obviously paying her attention.",anger
827,"He remained in the little ring of men, taking part in the general conversation, and without looking at Kitty, he was aware of her movements, her looks, and the place where she was in the drawing-room.",anger
828,"He did at once, and without the smallest effort, keep the promise he had made her—always to think well of all men, and to like everyone always.",joy
829,"The conversation fell on the village commune, in which Pestsov saw a sort of special principle, called by him the “choral” principle.",anger
830,"Levin did not agree with Pestsov, nor with his brother, who had a special attitude of his own, both admitting and not admitting the significance of the Russian commune.",joy
831,"But he talked to them, simply trying to reconcile and soften their differences.",anger
832,"He was not in the least interested in what he said himself, and even less so in what they said; all he wanted was that they and everyone should be happy and contented.",joy
833,"He knew now the one thing of importance; and that one thing was at first there, in the drawing-room, and then began moving across and came to a standstill at the door.",anger
834,"Without turning round he felt the eyes fixed on him, and the smile, and he could not help turning round.",joy
835,"She was standing in the doorway with Shtcherbatsky, looking at him.",anger
836,"“I thought you were going towards the piano,” said he, going up to her.",anger
837,"“That’s something I miss in the country—music.” “No; we only came to fetch you and thank you,” she said, rewarding him with a smile that was like a gift, “for coming.",joy
838,What do they want to argue for?,anger
839,"No one ever convinces anyone, you know.” “Yes; that’s true,” said Levin; “it generally happens that one argues warmly simply because one can’t make out what one’s opponent wants to prove.” Levin had often noticed in discussions between the most intelligent people that after enormous efforts, and an enormous expenditure of logical subtleties and words, the disputants finally arrived at being aware that what they had so long been struggling to prove to one another had long ago, from the beginning of the argument, been known to both, but that they liked different things, and would not define what they liked for fear of its being attacked.",anger
840,"He had often had the experience of suddenly in a discussion grasping what it was his opponent liked and at once liking it too, and immediately he found himself agreeing, and then all arguments fell away as useless.",sadness
841,"Sometimes, too, he had experienced the opposite, expressing at last what he liked himself, which he was devising arguments to defend, and, chancing to express it well and genuinely, he had found his opponent at once agreeing and ceasing to dispute his position.",anger
842,He tried to say this.,anger
843,"She knitted her brow, trying to understand.",anger
844,"But directly he began to illustrate his meaning, she understood at once.",anger
845,"“I know: one must find out what he is arguing for, what is precious to him, then one can....” She had completely guessed and expressed his badly expressed idea.",joy
846,"Levin smiled joyfully; he was struck by this transition from the confused, verbose discussion with Pestsov and his brother to this laconic, clear, almost wordless communication of the most complex ideas.",anger
847,"Shtcherbatsky moved away from them, and Kitty, going up to a card-table, sat down, and, taking up the chalk, began drawing diverging circles over the new green cloth.",joy
848,They began again on the subject that had been started at dinner—the liberty and occupations of women.,anger
849,Levin was of the opinion of Darya Alexandrovna that a girl who did not marry should find a woman’s duties in a family.,anger
850,"He supported this view by the fact that no family can get on without women to help; that in every family, poor or rich, there are and must be nurses, either relations or hired.",anger
851,"“No,” said Kitty, blushing, but looking at him all the more boldly with her truthful eyes; “a girl may be so circumstanced that she cannot live in the family without humiliation, while she herself....” At the hint he understood her.",joy
852,"“Oh, yes,” he said.",anger
853,"“Yes, yes, yes—you’re right; you’re right!” And he saw all that Pestsov had been maintaining at dinner of the liberty of woman, simply from getting a glimpse of the terror of an old maid’s existence and its humiliation in Kitty’s heart; and loving her, he felt that terror and humiliation, and at once gave up his arguments.",love
854,A silence followed.,anger
855,She was still drawing with the chalk on the table.,anger
856,Her eyes were shining with a soft light.,joy
857,Under the influence of her mood he felt in all his being a continually growing tension of happiness.,joy
858,“Ah!,anger
859,"I’ve scribbled all over the table!” she said, and, laying down the chalk, she made a movement as though to get up.",anger
860,“What!,anger
861,"shall I be left alone—without her?” he thought with horror, and he took the chalk.",anger
862,"“Wait a minute,” he said, sitting down to the table.",anger
863,"“I’ve long wanted to ask you one thing.” He looked straight into her caressing, though frightened eyes.",fear
864,"“Please, ask it.” “Here,” he said; and he wrote the initial letters, _w, y, t, m, i, c, n, b, d, t, m, n, o, t_.",joy
865,"These letters meant, “When you told me it could never be, did that mean never, or then?” There seemed no likelihood that she could make out this complicated sentence; but he looked at her as though his life depended on her understanding the words.",anger
866,"She glanced at him seriously, then leaned her puckered brow on her hands and began to read.",anger
867,"Once or twice she stole a look at him, as though asking him, “Is it what I think?” “I understand,” she said, flushing a little.",anger
868,"“What is this word?” he said, pointing to the _n_ that stood for _never_.",anger
869,"“It means _never_,” she said; “but that’s not true!” He quickly rubbed out what he had written, gave her the chalk, and stood up.",anger
870,"She wrote, _t, i, c, n, a, d_.",anger
871,"Dolly was completely comforted in the depression caused by her conversation with Alexey Alexandrovitch when she caught sight of the two figures: Kitty with the chalk in her hand, with a shy and happy smile looking upwards at Levin, and his handsome figure bending over the table with glowing eyes fastened one minute on the table and the next on her.",joy
872,He was suddenly radiant: he had understood.,joy
873,"It meant, “Then I could not answer differently.” He glanced at her questioningly, timidly.",anger
874,"“Only then?” “Yes,” her smile answered.",joy
875,“And n... and now?” he asked.,anger
876,"“Well, read this.",anger
877,"I’ll tell you what I should like—should like so much!” she wrote the initial letters, _i, y, c, f, a, f, w, h._ This meant, “If you could forget and forgive what happened.” He snatched the chalk with nervous, trembling fingers, and breaking it, wrote the initial letters of the following phrase, “I have nothing to forget and to forgive; I have never ceased to love you.” She glanced at him with a smile that did not waver.",sadness
878,"“I understand,” she said in a whisper.",anger
879,He sat down and wrote a long phrase.,anger
880,"She understood it all, and without asking him, “Is it this?” took the chalk and at once answered.",anger
881,"For a long while he could not understand what she had written, and often looked into her eyes.",anger
882,He was stupefied with happiness.,joy
883,"He could not supply the word she had meant; but in her charming eyes, beaming with happiness, he saw all he needed to know.",joy
884,And he wrote three letters.,anger
885,"But he had hardly finished writing when she read them over her arm, and herself finished and wrote the answer, “Yes.” “You’re playing _secrétaire_?” said the old prince.",anger
886,“But we must really be getting along if you want to be in time at the theater.” Levin got up and escorted Kitty to the door.,anger
887,"In their conversation everything had been said; it had been said that she loved him, and that she would tell her father and mother that he would come tomorrow morning.",joy
888,"When Kitty had gone and Levin was left alone, he felt such uneasiness without her, and such an impatient longing to get as quickly, as quickly as possible, to tomorrow morning, when he would see her again and be plighted to her forever, that he felt afraid, as though of death, of those fourteen hours that he had to get through without her.",anger
889,"It was essential for him to be with someone to talk to, so as not to be left alone, to kill time.",anger
890,"Stepan Arkadyevitch would have been the companion most congenial to him, but he was going out, he said, to a _soirée_, in reality to the ballet.",joy
891,"Levin only had time to tell him he was happy, and that he loved him, and would never, never forget what he had done for him.",joy
892,The eyes and the smile of Stepan Arkadyevitch showed Levin that he comprehended that feeling fittingly.,joy
893,"“Oh, so it’s not time to die yet?” said Stepan Arkadyevitch, pressing Levin’s hand with emotion.",anger
894,“N-n-no!” said Levin.,anger
895,"Darya Alexandrovna too, as she said good-bye to him, gave him a sort of congratulation, saying, “How glad I am you have met Kitty again!",joy
896,One must value old friends.” Levin did not like these words of Darya Alexandrovna’s.,anger
897,"She could not understand how lofty and beyond her it all was, and she ought not to have dared to allude to it.",anger
898,"Levin said good-bye to them, but, not to be left alone, he attached himself to his brother.",anger
899,"“Where are you going?” “I’m going to a meeting.” “Well, I’ll come with you.",anger
900,May I?” “What for?,anger
901,"Yes, come along,” said Sergey Ivanovitch, smiling.",joy
902,“What is the matter with you today?” “With me?,anger
903,"Happiness is the matter with me!” said Levin, letting down the window of the carriage they were driving in.",anger
904,“You don’t mind?—it’s so stifling.,joy
905,It’s happiness is the matter with me!,anger
906,Why is it you have never married?” Sergey Ivanovitch smiled.,anger
907,"“I am very glad, she seems a nice gi....” Sergey Ivanovitch was beginning.",joy
908,“Don’t say it!,anger
909,"don’t say it!” shouted Levin, clutching at the collar of his fur coat with both hands, and muffling him up in it.",anger
910,"“She’s a nice girl” were such simple, humble words, so out of harmony with his feeling.",joy
911,"Sergey Ivanovitch laughed outright a merry laugh, which was rare with him.",anger
912,"“Well, anyway, I may say that I’m very glad of it.” “That you may do tomorrow, tomorrow and nothing more!",joy
913,"Nothing, nothing, silence,” said Levin, and muffling him once more in his fur coat, he added: “I do like you so!",sadness
914,"Well, is it possible for me to be present at the meeting?” “Of course it is.” “What is your discussion about today?” asked Levin, never ceasing smiling.",joy
915,They arrived at the meeting.,anger
916,"Levin heard the secretary hesitatingly read the minutes which he obviously did not himself understand; but Levin saw from this secretary’s face what a good, nice, kind-hearted person he was.",anger
917,This was evident from his confusion and embarrassment in reading the minutes.,sadness
918,Then the discussion began.,anger
919,"They were disputing about the misappropriation of certain sums and the laying of certain pipes, and Sergey Ivanovitch was very cutting to two members, and said something at great length with an air of triumph; and another member, scribbling something on a bit of paper, began timidly at first, but afterwards answered him very viciously and delightfully.",joy
920,"And then Sviazhsky (he was there too) said something too, very handsomely and nobly.",anger
921,"Levin listened to them, and saw clearly that these missing sums and these pipes were not anything real, and that they were not at all angry, but were all the nicest, kindest people, and everything was as happy and charming as possible among them.",joy
922,"They did no harm to anyone, and were all enjoying it.",joy
923,"What struck Levin was that he could see through them all today, and from little, almost imperceptible signs knew the soul of each, and saw distinctly that they were all good at heart.",joy
924,And Levin himself in particular they were all extremely fond of that day.,love
925,"That was evident from the way they spoke to him, from the friendly, affectionate way even those he did not know looked at him.",anger
926,"“Well, did you like it?” Sergey Ivanovitch asked him.",anger
927,“Very much.,joy
928,I never supposed it was so interesting!,joy
929,Capital!,anger
930,Splendid!” Sviazhsky went up to Levin and invited him to come round to tea with him.,joy
931,"Levin was utterly at a loss to comprehend or recall what it was he had disliked in Sviazhsky, what he had failed to find in him.",anger
932,He was a clever and wonderfully good-hearted man.,joy
933,"“Most delighted,” he said, and asked after his wife and sister-in-law.",joy
934,"And from a queer association of ideas, because in his imagination the idea of Sviazhsky’s sister-in-law was connected with marriage, it occurred to him that there was no one to whom he could more suitably speak of his happiness, and he was very glad to go and see them.",joy
935,"Sviazhsky questioned him about his improvements on his estate, presupposing, as he always did, that there was no possibility of doing anything not done already in Europe, and now this did not in the least annoy Levin.",anger
936,"On the contrary, he felt that Sviazhsky was right, that the whole business was of little value, and he saw the wonderful softness and consideration with which Sviazhsky avoided fully expressing his correct view.",joy
937,The ladies of the Sviazhsky household were particularly delightful.,joy
938,"It seemed to Levin that they knew all about it already and sympathized with him, saying nothing merely from delicacy.",anger
939,"He stayed with them one hour, two, three, talking of all sorts of subjects but the one thing that filled his heart, and did not observe that he was boring them dreadfully, and that it was long past their bedtime.",sadness
940,"Sviazhsky went with him into the hall, yawning and wondering at the strange humor his friend was in.",anger
941,It was past one o’clock.,anger
942,"Levin went back to his hotel, and was dismayed at the thought that all alone now with his impatience he had ten hours still left to get through.",anger
943,"The servant, whose turn it was to be up all night, lighted his candles, and would have gone away, but Levin stopped him.",anger
944,"This servant, Yegor, whom Levin had noticed before, struck him as a very intelligent, excellent, and, above all, good-hearted man.",joy
945,"“Well, Yegor, it’s hard work not sleeping, isn’t it?” “One’s got to put up with it!",anger
946,"It’s part of our work, you see.",anger
947,"In a gentleman’s house it’s easier; but then here one makes more.” It appeared that Yegor had a family, three boys and a daughter, a sempstress, whom he wanted to marry to a cashier in a saddler’s shop.",anger
948,"Levin, on hearing this, informed Yegor that, in his opinion, in marriage the great thing was love, and that with love one would always be happy, for happiness rests only on oneself.",joy
949,"Yegor listened attentively, and obviously quite took in Levin’s idea, but by way of assent to it he enunciated, greatly to Levin’s surprise, the observation that when he had lived with good masters he had always been satisfied with his masters, and now was perfectly satisfied with his employer, though he was a Frenchman.",joy
950,“Wonderfully good-hearted fellow!” thought Levin.,anger
951,"“Well, but you yourself, Yegor, when you got married, did you love your wife?” “Ay!",anger
952,and why not?” responded Yegor.,anger
953,And Levin saw that Yegor too was in an excited state and intending to express all his most heartfelt emotions.,joy
954,"“My life, too, has been a wonderful one.",joy
955,"From a child up....” he was beginning with flashing eyes, apparently catching Levin’s enthusiasm, just as people catch yawning.",sadness
956,But at that moment a ring was heard.,anger
957,"Yegor departed, and Levin was left alone.",sadness
958,"He had eaten scarcely anything at dinner, had refused tea and supper at Sviazhsky’s, but he was incapable of thinking of supper.",anger
959,"He had not slept the previous night, but was incapable of thinking of sleep either.",anger
960,"His room was cold, but he was oppressed by heat.",anger
961,He opened both the movable panes in his window and sat down to the table opposite the open panes.,anger
962,"Over the snow-covered roofs could be seen a decorated cross with chains, and above it the rising triangle of Charles’s Wain with the yellowish light of Capella.",anger
963,"He gazed at the cross, then at the stars, drank in the fresh freezing air that flowed evenly into the room, and followed as though in a dream the images and memories that rose in his imagination.",joy
964,At four o’clock he heard steps in the passage and peeped out at the door.,anger
965,"It was the gambler Myaskin, whom he knew, coming from the club.",anger
966,"He walked gloomily, frowning and coughing.",anger
967,"“Poor, unlucky fellow!” thought Levin, and tears came into his eyes from love and pity for this man.",anger
968,"He would have talked with him, and tried to comfort him, but remembering that he had nothing but his shirt on, he changed his mind and sat down again at the open pane to bathe in the cold air and gaze at the exquisite lines of the cross, silent, but full of meaning for him, and the mounting lurid yellow star.",anger
969,"At seven o’clock there was a noise of people polishing the floors, and bells ringing in some servants’ department, and Levin felt that he was beginning to get frozen.",sadness
970,"He closed the pane, washed, dressed, and went out into the street.",anger
971,The streets were still empty.,sadness
972,Levin went to the house of the Shtcherbatskys.,anger
973,The visitors’ doors were closed and everything was asleep.,fear
974,"He walked back, went into his room again, and asked for coffee.",anger
975,"The day servant, not Yegor this time, brought it to him.",anger
976,"Levin would have entered into conversation with him, but a bell rang for the servant, and he went out.",anger
977,"Levin tried to drink coffee and put some roll in his mouth, but his mouth was quite at a loss what to do with the roll.",anger
978,"Levin, rejecting the roll, put on his coat and went out again for a walk.",anger
979,It was nine o’clock when he reached the Shtcherbatskys’ steps the second time.,anger
980,"In the house they were only just up, and the cook came out to go marketing.",anger
981,He had to get through at least two hours more.,anger
982,"All that night and morning Levin lived perfectly unconsciously, and felt perfectly lifted out of the conditions of material life.",joy
983,"He had eaten nothing for a whole day, he had not slept for two nights, had spent several hours undressed in the frozen air, and felt not simply fresher and stronger than ever, but felt utterly independent of his body; he moved without muscular effort, and felt as if he could do anything.",joy
984,"He was convinced he could fly upwards or lift the corner of the house, if need be.",anger
985,"He spent the remainder of the time in the street, incessantly looking at his watch and gazing about him.",anger
986,"And what he saw then, he never saw again after.",anger
987,"The children especially going to school, the bluish doves flying down from the roofs to the pavement, and the little loaves covered with flour, thrust out by an unseen hand, touched him.",anger
988,"Those loaves, those doves, and those two boys were not earthly creatures.",anger
989,"It all happened at the same time: a boy ran towards a dove and glanced smiling at Levin; the dove, with a whir of her wings, darted away, flashing in the sun, amid grains of snow that quivered in the air, while from a little window there came a smell of fresh-baked bread, and the loaves were put out.",joy
990,All of this together was so extraordinarily nice that Levin laughed and cried with delight.,joy
991,"Going a long way round by Gazetny Place and Kislovka, he went back again to the hotel, and putting his watch before him, he sat down to wait for twelve o’clock.",anger
992,"In the next room they were talking about some sort of machines, and swindling, and coughing their morning coughs.",joy
993,They did not realize that the hand was near twelve.,anger
994,The hand reached it.,anger
995,Levin went out onto the steps.,anger
996,The sledge-drivers clearly knew all about it.,anger
997,"They crowded round Levin with happy faces, quarreling among themselves, and offering their services.",joy
998,"Trying not to offend the other sledge drivers, and promising to drive with them too, Levin took one and told him to drive to the Shtcherbatskys’.",anger
999,"The sledge-driver was splendid in a white shirt-collar sticking out over his overcoat and into his strong, full-blooded red neck.",joy
1000,"The sledge was high and comfortable, and altogether such a one as Levin never drove in after, and the horse was a good one, and tried to gallop but didn’t seem to move.",sadness
1001,"The driver knew the Shtcherbatskys’ house, and drew up at the entrance with a curve of his arm and a “Wo!” especially indicative of respect for his fare.",joy
1002,The Shtcherbatskys’ hall-porter certainly knew all about it.,joy
1003,"This was evident from the smile in his eyes and the way he said: “Well, it’s a long while since you’ve been to see us, Konstantin Dmitrievitch!” Not only he knew all about it, but he was unmistakably delighted and making efforts to conceal his joy.",joy
1004,"Looking into his kindly old eyes, Levin realized even something new in his happiness.",joy
1005,“Are they up?” “Pray walk in!,anger
1006,"Leave it here,” said he, smiling, as Levin would have come back to take his hat.",joy
1007,That meant something.,anger
1008,“To whom shall I announce your honor?” asked the footman.,anger
1009,"The footman, though a young man, and one of the new school of footmen, a dandy, was a very kind-hearted, good fellow, and he too knew all about it.",anger
1010,“The princess ... the prince ... the young princess....” said Levin.,joy
1011,The first person he saw was Mademoiselle Linon.,anger
1012,"She walked across the room, and her ringlets and her face were beaming.",joy
1013,"He had only just spoken to her, when suddenly he heard the rustle of a skirt at the door, and Mademoiselle Linon vanished from Levin’s eyes, and a joyful terror came over him at the nearness of his happiness.",joy
1014,"Mademoiselle Linon was in great haste, and leaving him, went out at the other door.",anger
1015,"Directly she had gone out, swift, swift light steps sounded on the parquet, and his bliss, his life, himself—what was best in himself, what he had so long sought and longed for—was quickly, so quickly approaching him.",anger
1016,"She did not walk, but seemed, by some unseen force, to float to him.",anger
1017,"He saw nothing but her clear, truthful eyes, frightened by the same bliss of love that flooded his heart.",fear
1018,"Those eyes were shining nearer and nearer, blinding him with their light of love.",joy
1019,"She stopped still close to him, touching him.",anger
1020,Her hands rose and dropped onto his shoulders.,anger
1021,"She had done all she could—she had run up to him and given herself up entirely, shy and happy.",joy
1022,He put his arms round her and pressed his lips to her mouth that sought his kiss.,anger
1023,"She too had not slept all night, and had been expecting him all the morning.",anger
1024,"Her mother and father had consented without demur, and were happy in her happiness.",joy
1025,She had been waiting for him.,anger
1026,She wanted to be the first to tell him her happiness and his.,anger
1027,"She had got ready to see him alone, and had been delighted at the idea, and had been shy and ashamed, and did not know herself what she was doing.",joy
1028,"She had heard his steps and voice, and had waited at the door for Mademoiselle Linon to go.",anger
1029,Mademoiselle Linon had gone away.,anger
1030,"Without thinking, without asking herself how and what, she had gone up to him, and did as she was doing.",anger
1031,"“Let us go to mamma!” she said, taking him by the hand.",anger
1032,"For a long while he could say nothing, not so much because he was afraid of desecrating the loftiness of his emotion by a word, as that every time he tried to say something, instead of words he felt that tears of happiness were welling up.",sadness
1033,He took her hand and kissed it.,anger
1034,“Can it be true?” he said at last in a choked voice.,joy
1035,"“I can’t believe you love me, dear!” She smiled at that “dear,” and at the timidity with which he glanced at her.",anger
1036,"“Yes!” she said significantly, deliberately.",joy
1037,"“I am so happy!” Not letting go his hands, she went into the drawing-room.",joy
1038,"The princess, seeing them, breathed quickly, and immediately began to cry and then immediately began to laugh, and with a vigorous step Levin had not expected, ran up to him, and hugging his head, kissed him, wetting his cheeks with her tears.",sadness
1039,“So it is all settled!,joy
1040,I am glad.,joy
1041,Love her.,anger
1042,"I am glad.... Kitty!” “You’ve not been long settling things,” said the old prince, trying to seem unmoved; but Levin noticed that his eyes were wet when he turned to him.",sadness
1043,"“I’ve long, always wished for this!” said the prince, taking Levin by the arm and drawing him towards himself.",anger
1044,"“Even when this little feather-head fancied....” “Papa!” shrieked Kitty, and shut his mouth with her hands.",anger
1045,"“Well, I won’t!” he said.",anger
1046,"“I’m very, very ... plea... Oh, what a fool I am....” He embraced Kitty, kissed her face, her hand, her face again, and made the sign of the cross over her.",anger
1047,"And there came over Levin a new feeling of love for this man, till then so little known to him, when he saw how slowly and tenderly Kitty kissed his muscular hand.",love
1048,"The princess sat in her armchair, silent and smiling; the prince sat down beside her.",anger
1049,"Kitty stood by her father’s chair, still holding his hand.",anger
1050,All were silent.,fear
1051,"The princess was the first to put everything into words, and to translate all thoughts and feelings into practical questions.",joy
1052,And all equally felt this strange and painful for the first minute.,fear
1053,“When is it to be?,anger
1054,We must have the benediction and announcement.,joy
1055,And when’s the wedding to be?,anger
1056,"What do you think, Alexander?” “Here he is,” said the old prince, pointing to Levin—“he’s the principal person in the matter.” “When?” said Levin blushing.",anger
1057,“Tomorrow.,anger
1058,"If you ask me, I should say, the benediction today and the wedding tomorrow.” “Come, _mon cher_, that’s nonsense!” “Well, in a week.” “He’s quite mad.” “No, why so?” “Well, upon my word!” said the mother, smiling, delighted at this haste.",joy
1059,“How about the trousseau?” “Will there really be a trousseau and all that?” Levin thought with horror.,fear
1060,“But can the trousseau and the benediction and all that—can it spoil my happiness?,joy
1061,"Nothing can spoil it!” He glanced at Kitty, and noticed that she was not in the least, not in the very least, disturbed by the idea of the trousseau.",anger
1062,"“Then it must be all right,” he thought.",anger
1063,"“Oh, I know nothing about it; I only said what I should like,” he said apologetically.",anger
1064,"“We’ll talk it over, then.",anger
1065,The benediction and announcement can take place now.,joy
1066,"That’s very well.” The princess went up to her husband, kissed him, and would have gone away, but he kept her, embraced her, and, tenderly as a young lover, kissed her several times, smiling.",love
1067,"The old people were obviously muddled for a moment, and did not quite know whether it was they who were in love again or their daughter.",anger
1068,"When the prince and the princess had gone, Levin went up to his betrothed and took her hand.",anger
1069,"He was self-possessed now and could speak, and he had a great deal he wanted to tell her.",anger
1070,But he said not at all what he had to say.,anger
1071,“How I knew it would be so!,anger
1072,"I never hoped for it; and yet in my heart I was always sure,” he said.",joy
1073,“I believe that it was ordained.” “And I!” she said.,anger
1074,"“Even when....” She stopped and went on again, looking at him resolutely with her truthful eyes, “Even when I thrust from me my happiness.",joy
1075,"I always loved you alone, but I was carried away.",anger
1076,I ought to tell you.... Can you forgive that?” “Perhaps it was for the best.,joy
1077,You will have to forgive me so much.,anger
1078,I ought to tell you....” This was one of the things he had meant to speak about.,anger
1079,"He had resolved from the first to tell her two things—that he was not chaste as she was, and that he was not a believer.",joy
1080,"It was agonizing, but he considered he ought to tell her both these facts.",anger
1081,"“No, not now, later!” he said.",joy
1082,"“Very well, later, but you must certainly tell me.",anger
1083,I’m not afraid of anything.,fear
1084,I want to know everything.,anger
1085,Now it is settled.” He added: “Settled that you’ll take me whatever I may be—you won’t give me up?,anger
1086,"Yes?” “Yes, yes.” Their conversation was interrupted by Mademoiselle Linon, who with an affected but tender smile came to congratulate her favorite pupil.",anger
1087,"Before she had gone, the servants came in with their congratulations.",joy
1088,"Then relations arrived, and there began that state of blissful absurdity from which Levin did not emerge till the day after his wedding.",joy
1089,"Levin was in a continual state of awkwardness and discomfort, but the intensity of his happiness went on all the while increasing.",sadness
1090,"He felt continually that a great deal was being expected of him—what, he did not know; and he did everything he was told, and it all gave him happiness.",joy
1091,"He had thought his engagement would have nothing about it like others, that the ordinary conditions of engaged couples would spoil his special happiness; but it ended in his doing exactly as other people did, and his happiness being only increased thereby and becoming more and more special, more and more unlike anything that had ever happened.",joy
1092,"“Now we shall have sweetmeats to eat,” said Mademoiselle Linon—and Levin drove off to buy sweetmeats.",anger
1093,"“Well, I’m very glad,” said Sviazhsky.",joy
1094,"“I advise you to get the bouquets from Fomin’s.” “Oh, are they wanted?” And he drove to Fomin’s.",anger
1095,"His brother offered to lend him money, as he would have so many expenses, presents to give.... “Oh, are presents wanted?” And he galloped to Foulde’s.",anger
1096,"And at the confectioner’s, and at Fomin’s, and at Foulde’s he saw that he was expected; that they were pleased to see him, and prided themselves on his happiness, just as everyone whom he had to do with during those days.",joy
1097,"What was extraordinary was that everyone not only liked him, but even people previously unsympathetic, cold, and callous, were enthusiastic over him, gave way to him in everything, treated his feeling with tenderness and delicacy, and shared his conviction that he was the happiest man in the world because his betrothed was beyond perfection.",love
1098,Kitty too felt the same thing.,sadness
1099,"When Countess Nordston ventured to hint that she had hoped for something better, Kitty was so angry and proved so conclusively that nothing in the world could be better than Levin, that Countess Nordston had to admit it, and in Kitty’s presence never met Levin without a smile of ecstatic admiration.",joy
1100,The confession he had promised was the one painful incident of this time.,anger
1101,"He consulted the old prince, and with his sanction gave Kitty his diary, in which there was written the confession that tortured him.",anger
1102,He had written this diary at the time with a view to his future wife.,anger
1103,Two things caused him anguish: his lack of purity and his lack of faith.,sadness
1104,His confession of unbelief passed unnoticed.,anger
1105,"She was religious, had never doubted the truths of religion, but his external unbelief did not affect her in the least.",anger
1106,"Through love she knew all his soul, and in his soul she saw what she wanted, and that such a state of soul should be called unbelieving was to her a matter of no account.",anger
1107,The other confession set her weeping bitterly.,anger
1108,"Levin, not without an inner struggle, handed her his diary.",sadness
1109,"He knew that between him and her there could not be, and should not be, secrets, and so he had decided that so it must be.",anger
1110,"But he had not realized what an effect it would have on her, he had not put himself in her place.",anger
1111,"It was only when the same evening he came to their house before the theater, went into her room and saw her tear-stained, pitiful, sweet face, miserable with suffering he had caused and nothing could undo, he felt the abyss that separated his shameful past from her dovelike purity, and was appalled at what he had done.",sadness
1112,"“Take them, take these dreadful books!” she said, pushing away the notebooks lying before her on the table.",anger
1113,“Why did you give them me?,anger
1114,"No, it was better anyway,” she added, touched by his despairing face.",sadness
1115,"“But it’s awful, awful!” His head sank, and he was silent.",sadness
1116,He could say nothing.,joy
1117,"“You can’t forgive me,” he whispered.",anger
1118,"“Yes, I forgive you; but it’s terrible!” But his happiness was so immense that this confession did not shatter it, it only added another shade to it.",sadness
1119,"She forgave him; but from that time more than ever he considered himself unworthy of her, morally bowed down lower than ever before her, and prized more highly than ever his undeserved happiness.",anger
