,0,Emotion
1114,"She has deserved it, you will say.",joy
1115,She knows that and asks you for nothing; she says plainly that she dare not ask you.,anger
1116,"But I, all of us, her relatives, all who love her, beg you, entreat you.",anger
1117,Why should she suffer?,sadness
1118,"Who is any the better for it?” “Excuse me, you seem to put me in the position of the guilty party,” observed Alexey Alexandrovitch.",sadness
1119,"“Oh, no, oh, no, not at all!",joy
1120,"please understand me,” said Stepan Arkadyevitch, touching his hand again, as though feeling sure this physical contact would soften his brother-in-law.",joy
1121,"“All I say is this: her position is intolerable, and it might be alleviated by you, and you will lose nothing by it.",anger
1122,"I will arrange it all for you, so that you’ll not notice it.",joy
1123,"You did promise it, you know.” “The promise was given before.",joy
1124,And I had supposed that the question of my son had settled the matter.,anger
1125,"Besides, I had hoped that Anna Arkadyevna had enough generosity....” Alexey Alexandrovitch articulated with difficulty, his lips twitching and his face white.",sadness
1126,“She leaves it all to your generosity.,joy
1127,"She begs, she implores one thing of you—to extricate her from the impossible position in which she is placed.",anger
1128,She does not ask for her son now.,anger
1129,"Alexey Alexandrovitch, you are a good man.",joy
1130,Put yourself in her position for a minute.,joy
1131,The question of divorce for her in her position is a question of life and death.,anger
1132,"If you had not promised it once, she would have reconciled herself to her position, she would have gone on living in the country.",anger
1133,"But you promised it, and she wrote to you, and moved to Moscow.",anger
1134,"And here she’s been for six months in Moscow, where every chance meeting cuts her to the heart, every day expecting an answer.",joy
1135,"Why, it’s like keeping a condemned criminal for six months with the rope round his neck, promising him perhaps death, perhaps mercy.",anger
1136,"Have pity on her, and I will undertake to arrange everything.",anger
1137,"_Vos scrupules_....” “I am not talking about that, about that....” Alexey Alexandrovitch interrupted with disgust.",sadness
1138,"“But, perhaps, I promised what I had no right to promise.” “So you go back from your promise?” “I have never refused to do all that is possible, but I want time to consider how much of what I promised is possible.” “No, Alexey Alexandrovitch!” cried Oblonsky, jumping up, “I won’t believe that!",joy
1139,"She’s unhappy as only an unhappy woman can be, and you cannot refuse in such....” “As much of what I promised as is possible.",anger
1140,"_Vous professez d’être libre penseur._ But I as a believer cannot, in a matter of such gravity, act in opposition to the Christian law.” “But in Christian societies and among us, as far as I’m aware, divorce is allowed,” said Stepan Arkadyevitch.",anger
1141,“Divorce is sanctioned even by our church.,anger
1142,"And we see....” “It is allowed, but not in the sense....” “Alexey Alexandrovitch, you are not like yourself,” said Oblonsky, after a brief pause.",joy
1143,“Wasn’t it you (and didn’t we all appreciate it in you?),anger
1144,"who forgave everything, and moved simply by Christian feeling was ready to make any sacrifice?",joy
1145,"You said yourself: if a man take thy coat, give him thy cloak also, and now....” “I beg,” said Alexey Alexandrovitch shrilly, getting suddenly onto his feet, his face white and his jaws twitching, “I beg you to drop this ... to drop ... this subject!” “Oh, no!",sadness
1146,"Oh, forgive me, forgive me if I have wounded you,” said Stepan Arkadyevitch, holding out his hand with a smile of embarrassment; “but like a messenger I have simply performed the commission given me.” Alexey Alexandrovitch gave him his hand, pondered a little, and said: “I must think it over and seek for guidance.",joy
1147,"The day after tomorrow I will give you a final answer,” he said, after considering a moment.",joy
1148,"Stepan Arkadyevitch was about to go away when Korney came in to announce: “Sergey Alexyevitch!” “Who’s Sergey Alexyevitch?” Stepan Arkadyevitch was beginning, but he remembered immediately.",anger
1149,"“Ah, Seryozha!” he said aloud.",anger
1150,“Sergey Alexyevitch!,anger
1151,I thought it was the director of a department.,anger
1152,"Anna asked me to see him too,” he thought.",anger
1153,"And he recalled the timid, piteous expression with which Anna had said to him at parting: “Anyway, you will see him.",fear
1154,"Find out exactly where he is, who is looking after him.",anger
1155,And Stiva ... if it were possible!,joy
1156,"Could it be possible?” Stepan Arkadyevitch knew what was meant by that “if it were possible,”—if it were possible to arrange the divorce so as to let her have her son.... Stepan Arkadyevitch saw now that it was no good to dream of that, but still he was glad to see his nephew.",joy
1157,"Alexey Alexandrovitch reminded his brother-in-law that they never spoke to the boy of his mother, and he begged him not to mention a single word about her.",anger
1158,"“He was very ill after that interview with his mother, which we had not foreseen,” said Alexey Alexandrovitch.",anger
1159,"“Indeed, we feared for his life.",anger
1160,"But with rational treatment, and sea-bathing in the summer, he regained his strength, and now, by the doctor’s advice, I have let him go to school.",anger
1161,"And certainly the companionship of school has had a good effect on him, and he is perfectly well, and making good progress.” “What a fine fellow he’s grown!",joy
1162,"He’s not Seryozha now, but quite full-fledged Sergey Alexyevitch!” said Stepan Arkadyevitch, smiling, as he looked at the handsome, broad-shouldered lad in blue coat and long trousers, who walked in alertly and confidently.",joy
1163,The boy looked healthy and good-humored.,joy
1164,"He bowed to his uncle as to a stranger, but recognizing him, he blushed and turned hurriedly away from him, as though offended and irritated at something.",anger
1165,The boy went up to his father and handed him a note of the marks he had gained in school.,anger
1166,"“Well, that’s very fair,” said his father, “you can go.” “He’s thinner and taller, and has grown out of being a child into a boy; I like that,” said Stepan Arkadyevitch.",joy
1167,“Do you remember me?” The boy looked back quickly at his uncle.,anger
1168,"“Yes, _mon oncle_,” he answered, glancing at his father, and again he looked downcast.",anger
1169,"His uncle called him to him, and took his hand.",anger
1170,"“Well, and how are you getting on?” he said, wanting to talk to him, and not knowing what to say.",anger
1171,"The boy, blushing and making no answer, cautiously drew his hand away.",anger
1172,"As soon as Stepan Arkadyevitch let go his hand, he glanced doubtfully at his father, and like a bird set free, he darted out of the room.",anger
1173,A year had passed since the last time Seryozha had seen his mother.,anger
1174,Since then he had heard nothing more of her.,anger
1175,"And in the course of that year he had gone to school, and made friends among his schoolfellows.",anger
1176,"The dreams and memories of his mother, which had made him ill after seeing her, did not occupy his thoughts now.",sadness
1177,"When they came back to him, he studiously drove them away, regarding them as shameful and girlish, below the dignity of a boy and a schoolboy.",sadness
1178,"He knew that his father and mother were separated by some quarrel, he knew that he had to remain with his father, and he tried to get used to that idea.",anger
1179,"He disliked seeing his uncle, so like his mother, for it called up those memories of which he was ashamed.",sadness
1180,"He disliked it all the more as from some words he had caught as he waited at the study door, and still more from the faces of his father and uncle, he guessed that they must have been talking of his mother.",anger
1181,"And to avoid condemning the father with whom he lived and on whom he was dependent, and, above all, to avoid giving way to sentimentality, which he considered so degrading, Seryozha tried not to look at his uncle who had come to disturb his peace of mind, and not to think of what he recalled to him.",anger
1182,"But when Stepan Arkadyevitch, going out after him, saw him on the stairs, and calling to him, asked him how he spent his playtime at school, Seryozha talked more freely to him away from his father’s presence.",fear
1183,"“We have a railway now,” he said in answer to his uncle’s question.",anger
1184,"“It’s like this, do you see: two sit on a bench—they’re the passengers; and one stands up straight on the bench.",anger
1185,"And all are harnessed to it by their arms or by their belts, and they run through all the rooms—the doors are left open beforehand.",joy
1186,"Well, and it’s pretty hard work being the conductor!” “That’s the one that stands?” Stepan Arkadyevitch inquired, smiling.",joy
1187,"“Yes, you want pluck for it, and cleverness too, especially when they stop all of a sudden, or someone falls down.” “Yes, that must be a serious matter,” said Stepan Arkadyevitch, watching with mournful interest the eager eyes, like his mother’s; not childish now—no longer fully innocent.",joy
1188,"And though he had promised Alexey Alexandrovitch not to speak of Anna, he could not restrain himself.",anger
1189,“Do you remember your mother?” he asked suddenly.,anger
1190,"“No, I don’t,” Seryozha said quickly.",anger
1191,"He blushed crimson, and his face clouded over.",anger
1192,And his uncle could get nothing more out of him.,anger
1193,"His tutor found his pupil on the staircase half an hour later, and for a long while he could not make out whether he was ill-tempered or crying.",anger
1194,“What is it?,anger
1195,I expect you hurt yourself when you fell down?” said the tutor.,sadness
1196,“I told you it was a dangerous game.,anger
1197,"And we shall have to speak to the director.” “If I had hurt myself, nobody should have found it out, that’s certain.” “Well, what is it, then?” “Leave me alone!",sadness
1198,"If I remember, or if I don’t remember?...",anger
1199,what business is it of his?,anger
1200,Why should I remember?,anger
1201,"Leave me in peace!” he said, addressing not his tutor, but the whole world.",anger
1202,"Stepan Arkadyevitch, as usual, did not waste his time in Petersburg.",anger
1203,"In Petersburg, besides business, his sister’s divorce, and his coveted appointment, he wanted, as he always did, to freshen himself up, as he said, after the mustiness of Moscow.",anger
1204,"In spite of its _cafés chantants_ and its omnibuses, Moscow was yet a stagnant bog.",anger
1205,Stepan Arkadyevitch always felt it.,sadness
1206,"After living for some time in Moscow, especially in close relations with his family, he was conscious of a depression of spirits.",sadness
1207,"After being a long time in Moscow without a change, he reached a point when he positively began to be worrying himself over his wife’s ill-humor and reproaches, over his children’s health and education, and the petty details of his official work; even the fact of being in debt worried him.",fear
1208,"But he had only to go and stay a little while in Petersburg, in the circle there in which he moved, where people lived—really lived—instead of vegetating as in Moscow, and all such ideas vanished and melted away at once, like wax before the fire.",fear
1209,His wife?...,anger
1210,Only that day he had been talking to Prince Tchetchensky.,anger
1211,"Prince Tchetchensky had a wife and family, grown-up pages in the corps, ... and he had another illegitimate family of children also.",anger
1212,"Though the first family was very nice too, Prince Tchetchensky felt happier in his second family; and he used to take his eldest son with him to his second family, and told Stepan Arkadyevitch that he thought it good for his son, enlarging his ideas.",joy
1213,What would have been said to that in Moscow?,anger
1214,His children?,anger
1215,In Petersburg children did not prevent their parents from enjoying life.,joy
1216,"The children were brought up in schools, and there was no trace of the wild idea that prevailed in Moscow, in Lvov’s household, for instance, that all the luxuries of life were for the children, while the parents have nothing but work and anxiety.",fear
1217,"Here people understood that a man is in duty bound to live for himself, as every man of culture should live.",joy
1218,His official duties?,joy
1219,"Official work here was not the stiff, hopeless drudgery that it was in Moscow.",sadness
1220,Here there was some interest in official life.,joy
1221,"A chance meeting, a service rendered, a happy phrase, a knack of facetious mimicry, and a man’s career might be made in a trice.",joy
1222,"So it had been with Bryantsev, whom Stepan Arkadyevitch had met the previous day, and who was one of the highest functionaries in government now.",anger
1223,There was some interest in official work like that.,anger
1224,The Petersburg attitude on pecuniary matters had an especially soothing effect on Stepan Arkadyevitch.,joy
1225,"Bartnyansky, who must spend at least fifty thousand to judge by the style he lived in, had made an interesting comment the day before on that subject.",joy
1226,"As they were talking before dinner, Stepan Arkadyevitch said to Bartnyansky: “You’re friendly, I fancy, with Mordvinsky; you might do me a favor: say a word to him, please, for me.",anger
1227,"There’s an appointment I should like to get—secretary of the agency....” “Oh, I shan’t remember all that, if you tell it to me....",anger
1228,But what possesses you to have to do with railways and Jews?...,anger
1229,"Take it as you will, it’s a low business.” Stepan Arkadyevitch did not say to Bartnyansky that it was a “growing thing”—Bartnyansky would not have understood that.",anger
1230,"“I want the money, I’ve nothing to live on.” “You’re living, aren’t you?” “Yes, but in debt.” “Are you, though?",anger
1231,Heavily?” said Bartnyansky sympathetically.,anger
1232,“Very heavily: twenty thousand.” Bartnyansky broke into good-humored laughter.,joy
1233,"“Oh, lucky fellow!” said he.",joy
1234,"“My debts mount up to a million and a half, and I’ve nothing, and still I can live, as you see!” And Stepan Arkadyevitch saw the correctness of this view not in words only but in actual fact.",joy
1235,"Zhivahov owed three hundred thousand, and hadn’t a farthing to bless himself with, and he lived, and in style too!",anger
1236,"Count Krivtsov was considered a hopeless case by everyone, and yet he kept two mistresses.",anger
1237,"Petrovsky had run through five millions, and still lived in just the same style, and was even a manager in the financial department with a salary of twenty thousand.",joy
1238,"But besides this, Petersburg had physically an agreeable effect on Stepan Arkadyevitch.",anger
1239,It made him younger.,anger
1240,"In Moscow he sometimes found a gray hair in his head, dropped asleep after dinner, stretched, walked slowly upstairs, breathing heavily, was bored by the society of young women, and did not dance at balls.",anger
1241,In Petersburg he always felt ten years younger.,joy
1242,"His experience in Petersburg was exactly what had been described to him on the previous day by Prince Pyotr Oblonsky, a man of sixty, who had just come back from abroad: “We don’t know the way to live here,” said Pyotr Oblonsky.",joy
1243,"“I spent the summer in Baden, and you wouldn’t believe it, I felt quite a young man.",joy
1244,"At a glimpse of a pretty woman, my thoughts.... One dines and drinks a glass of wine, and feels strong and ready for anything.",joy
1245,"I came home to Russia—had to see my wife, and, what’s more, go to my country place; and there, you’d hardly believe it, in a fortnight I’d got into a dressing gown and given up dressing for dinner.",joy
1246,Needn’t say I had no thoughts left for pretty women.,sadness
1247,I became quite an old gentleman.,joy
1248,There was nothing left for me but to think of my eternal salvation.,joy
1249,I went off to Paris—I was as right as could be at once.” Stepan Arkadyevitch felt exactly the difference that Pyotr Oblonsky described.,joy
1250,"In Moscow he degenerated so much that if he had had to be there for long together, he might in good earnest have come to considering his salvation; in Petersburg he felt himself a man of the world again.",sadness
1251,Between Princess Betsy Tverskaya and Stepan Arkadyevitch there had long existed rather curious relations.,anger
1252,"Stepan Arkadyevitch always flirted with her in jest, and used to say to her, also in jest, the most unseemly things, knowing that nothing delighted her so much.",joy
1253,"The day after his conversation with Karenin, Stepan Arkadyevitch went to see her, and felt so youthful that in this jesting flirtation and nonsense he recklessly went so far that he did not know how to extricate himself, as unluckily he was so far from being attracted by her that he thought her positively disagreeable.",joy
1254,What made it hard to change the conversation was the fact that he was very attractive to her.,joy
1255,"So that he was considerably relieved at the arrival of Princess Myakaya, which cut short their _tête-à-tête_.",joy
1256,"“Ah, so you’re here!” said she when she saw him.",anger
1257,"“Well, and what news of your poor sister?",sadness
1258,"You needn’t look at me like that,” she added.",joy
1259,"“Ever since they’ve all turned against her, all those who’re a thousand times worse than she, I’ve thought she did a very fine thing.",joy
1260,I can’t forgive Vronsky for not letting me know when she was in Petersburg.,anger
1261,I’d have gone to see her and gone about with her everywhere.,anger
1262,Please give her my love.,anger
1263,"Come, tell me about her.” “Yes, her position is very difficult; she....” began Stepan Arkadyevitch, in the simplicity of his heart accepting as sterling coin Princess Myakaya’s words “tell me about her.” Princess Myakaya interrupted him immediately, as she always did, and began talking herself.",anger
1264,"“She’s done what they all do, except me—only they hide it.",anger
1265,"But she wouldn’t be deceitful, and she did a fine thing.",joy
1266,And she did better still in throwing up that crazy brother-in-law of yours.,anger
1267,You must excuse me.,anger
1268,"Everybody used to say he was so clever, so very clever; I was the only one that said he was a fool.",joy
1269,"Now that he’s so thick with Lidia Ivanovna and Landau, they all say he’s crazy, and I should prefer not to agree with everybody, but this time I can’t help it.” “Oh, do please explain,” said Stepan Arkadyevitch; “what does it mean?",anger
1270,"Yesterday I was seeing him on my sister’s behalf, and I asked him to give me a final answer.",anger
1271,"He gave me no answer, and said he would think it over.",anger
1272,"But this morning, instead of an answer, I received an invitation from Countess Lidia Ivanovna for this evening.” “Ah, so that’s it, that’s it!” said Princess Myakaya gleefully, “they’re going to ask Landau what he’s to say.” “Ask Landau?",anger
1273,What for?,anger
1274,Who or what’s Landau?” “What!,anger
1275,"you don’t know Jules Landau, _le fameux Jules Landau, le clairvoyant_?",anger
1276,"He’s crazy too, but on him your sister’s fate depends.",anger
1277,See what comes of living in the provinces—you know nothing about anything.,anger
1278,"Landau, do you see, was a _commis_ in a shop in Paris, and he went to a doctor’s; and in the doctor’s waiting room he fell asleep, and in his sleep he began giving advice to all the patients.",joy
1279,And wonderful advice it was!,joy
1280,"Then the wife of Yury Meledinsky—you know, the invalid?—heard of this Landau, and had him to see her husband.",anger
1281,"And he cured her husband, though I can’t say that I see he did him much good, for he’s just as feeble a creature as ever he was, but they believed in him, and took him along with them and brought him to Russia.",anger
1282,"Here there’s been a general rush to him, and he’s begun doctoring everyone.",joy
1283,"He cured Countess Bezzubova, and she took such a fancy to him that she adopted him.” “Adopted him?” “Yes, as her son.",anger
1284,"He’s not Landau any more now, but Count Bezzubov.",anger
1285,"That’s neither here nor there, though; but Lidia—I’m very fond of her, but she has a screw loose somewhere—has lost her heart to this Landau now, and nothing is settled now in her house or Alexey Alexandrovitch’s without him, and so your sister’s fate is now in the hands of Landau, _alias_ Count Bezzubov.” After a capital dinner and a great deal of cognac drunk at Bartnyansky’s, Stepan Arkadyevitch, only a little later than the appointed time, went in to Countess Lidia Ivanovna’s.",anger
1286,"“Who else is with the countess?—a Frenchman?” Stepan Arkadyevitch asked the hall-porter, as he glanced at the familiar overcoat of Alexey Alexandrovitch and a queer, rather artless-looking overcoat with clasps.",fear
1287,"“Alexey Alexandrovitch Karenin and Count Bezzubov,” the porter answered severely.",anger
1288,"“Princess Myakaya guessed right,” thought Stepan Arkadyevitch, as he went upstairs.",anger
1289,“Curious!,anger
1290,"It would be quite as well, though, to get on friendly terms with her.",joy
1291,She has immense influence.,joy
1292,"If she would say a word to Pomorsky, the thing would be a certainty.” It was still quite light out-of-doors, but in Countess Lidia Ivanovna’s little drawing-room the blinds were drawn and the lamps lighted.",joy
1293,"At a round table under a lamp sat the countess and Alexey Alexandrovitch, talking softly.",anger
1294,"A short, thinnish man, very pale and handsome, with feminine hips and knock-kneed legs, with fine brilliant eyes and long hair lying on the collar of his coat, was standing at the end of the room gazing at the portraits on the wall.",joy
1295,"After greeting the lady of the house and Alexey Alexandrovitch, Stepan Arkadyevitch could not resist glancing once more at the unknown man.",fear
1296,“Monsieur Landau!” the countess addressed him with a softness and caution that impressed Oblonsky.,surprise
1297,And she introduced them.,joy
1298,"Landau looked round hurriedly, came up, and smiling, laid his moist, lifeless hand in Stepan Arkadyevitch’s outstretched hand and immediately walked away and fell to gazing at the portraits again.",anger
1299,The countess and Alexey Alexandrovitch looked at each other significantly.,anger
1300,"“I am very glad to see you, particularly today,” said Countess Lidia Ivanovna, pointing Stepan Arkadyevitch to a seat beside Karenin.",joy
1301,"“I introduced you to him as Landau,” she said in a soft voice, glancing at the Frenchman and again immediately after at Alexey Alexandrovitch, “but he is really Count Bezzubov, as you’re probably aware.",joy
1302,"Only he does not like the title.” “Yes, I heard so,” answered Stepan Arkadyevitch; “they say he completely cured Countess Bezzubova.” “She was here today, poor thing!” the countess said, turning to Alexey Alexandrovitch.",anger
1303,“This separation is awful for her.,sadness
1304,It’s such a blow to her!” “And he positively is going?” queried Alexey Alexandrovitch.,joy
1305,"“Yes, he’s going to Paris.",joy
1306,"He heard a voice yesterday,” said Countess Lidia Ivanovna, looking at Stepan Arkadyevitch.",anger
1307,"“Ah, a voice!” repeated Oblonsky, feeling that he must be as circumspect as he possibly could in this society, where something peculiar was going on, or was to go on, to which he had not the key.",sadness
1308,"A moment’s silence followed, after which Countess Lidia Ivanovna, as though approaching the main topic of conversation, said with a fine smile to Oblonsky: “I’ve known you for a long while, and am very glad to make a closer acquaintance with you.",joy
1309,"_Les amis de nos amis sont nos amis._ But to be a true friend, one must enter into the spiritual state of one’s friend, and I fear that you are not doing so in the case of Alexey Alexandrovitch.",joy
1310,"You understand what I mean?” she said, lifting her fine pensive eyes.",joy
1311,"“In part, countess, I understand the position of Alexey Alexandrovitch....” said Oblonsky.",anger
1312,"Having no clear idea what they were talking about, he wanted to confine himself to generalities.",anger
1313,"“The change is not in his external position,” Countess Lidia Ivanovna said sternly, following with eyes of love the figure of Alexey Alexandrovitch as he got up and crossed over to Landau; “his heart is changed, a new heart has been vouchsafed him, and I fear you don’t fully apprehend the change that has taken place in him.” “Oh, well, in general outlines I can conceive the change.",joy
1314,"We have always been friendly, and now....” said Stepan Arkadyevitch, responding with a sympathetic glance to the expression of the countess, and mentally balancing the question with which of the two ministers she was most intimate, so as to know about which to ask her to speak for him.",anger
1315,"“The change that has taken place in him cannot lessen his love for his neighbors; on the contrary, that change can only intensify love in his heart.",sadness
1316,But I am afraid you do not understand me.,fear
1317,"Won’t you have some tea?” she said, with her eyes indicating the footman, who was handing round tea on a tray.",anger
1318,"“Not quite, countess.",joy
1319,"Of course, his misfortune....” “Yes, a misfortune which has proved the highest happiness, when his heart was made new, was filled full of it,” she said, gazing with eyes full of love at Stepan Arkadyevitch.",joy
1320,"“I do believe I might ask her to speak to both of them,” thought Stepan Arkadyevitch.",anger
1321,"“Oh, of course, countess,” he said; “but I imagine such changes are a matter so private that no one, even the most intimate friend, would care to speak of them.” “On the contrary!",anger
1322,"We ought to speak freely and help one another.” “Yes, undoubtedly so, but there is such a difference of convictions, and besides....” said Oblonsky with a soft smile.",joy
1323,"“There can be no difference where it is a question of holy truth.” “Oh, no, of course; but....” and Stepan Arkadyevitch paused in confusion.",anger
1324,He understood at last that they were talking of religion.,anger
1325,"“I fancy he will fall asleep immediately,” said Alexey Alexandrovitch in a whisper full of meaning, going up to Lidia Ivanovna.",joy
1326,Stepan Arkadyevitch looked round.,anger
1327,"Landau was sitting at the window, leaning on his elbow and the back of his chair, his head drooping.",anger
1328,Noticing that all eyes were turned on him he raised his head and smiled a smile of childlike artlessness.,joy
1329,"“Don’t take any notice,” said Lidia Ivanovna, and she lightly moved a chair up for Alexey Alexandrovitch.",anger
1330,"“I have observed....” she was beginning, when a footman came into the room with a letter.",anger
1331,"Lidia Ivanovna rapidly ran her eyes over the note, and excusing herself, wrote an answer with extraordinary rapidity, handed it to the man, and came back to the table.",anger
1332,"“I have observed,” she went on, “that Moscow people, especially the men, are more indifferent to religion than anyone.” “Oh, no, countess, I thought Moscow people had the reputation of being the firmest in the faith,” answered Stepan Arkadyevitch.",anger
1333,"“But as far as I can make out, you are unfortunately one of the indifferent ones,” said Alexey Alexandrovitch, turning to him with a weary smile.",anger
1334,“How anyone can be indifferent!” said Lidia Ivanovna.,anger
1335,"“I am not so much indifferent on that subject as I am waiting in suspense,” said Stepan Arkadyevitch, with his most deprecating smile.",anger
1336,“I hardly think that the time for such questions has come yet for me.” Alexey Alexandrovitch and Lidia Ivanovna looked at each other.,anger
1337,"“We can never tell whether the time has come for us or not,” said Alexey Alexandrovitch severely.",anger
1338,“We ought not to think whether we are ready or not ready.,joy
1339,"God’s grace is not guided by human considerations: sometimes it comes not to those that strive for it, and comes to those that are unprepared, like Saul.” “No, I believe it won’t be just yet,” said Lidia Ivanovna, who had been meanwhile watching the movements of the Frenchman.",fear
1340,Landau got up and came to them.,anger
1341,“Do you allow me to listen?” he asked.,anger
1342,"“Oh, yes; I did not want to disturb you,” said Lidia Ivanovna, gazing tenderly at him; “sit here with us.” “One has only not to close one’s eyes to shut out the light,” Alexey Alexandrovitch went on.",anger
1343,"“Ah, if you knew the happiness we know, feeling His presence ever in our hearts!” said Countess Lidia Ivanovna with a rapturous smile.",joy
1344,"“But a man may feel himself unworthy sometimes to rise to that height,” said Stepan Arkadyevitch, conscious of hypocrisy in admitting this religious height, but at the same time unable to bring himself to acknowledge his free-thinking views before a person who, by a single word to Pomorsky, might procure him the coveted appointment.",sadness
1345,"“That is, you mean that sin keeps him back?” said Lidia Ivanovna.",anger
1346,“But that is a false idea.,joy
1347,"There is no sin for believers, their sin has been atoned for.",anger
1348,"_Pardon,_” she added, looking at the footman, who came in again with another letter.",anger
1349,"She read it and gave a verbal answer: “Tomorrow at the Grand Duchess’s, say.” “For the believer sin is not,” she went on.",anger
1350,"“Yes, but faith without works is dead,” said Stepan Arkadyevitch, recalling the phrase from the catechism, and only by his smile clinging to his independence.",sadness
1351,"“There you have it—from the epistle of St. James,” said Alexey Alexandrovitch, addressing Lidia Ivanovna, with a certain reproachfulness in his tone.",anger
1352,It was unmistakably a subject they had discussed more than once before.,anger
1353,“What harm has been done by the false interpretation of that passage!,anger
1354,Nothing holds men back from belief like that misinterpretation.,joy
1355,"‘I have not works, so I cannot believe,’ though all the while that is not said.",joy
1356,"But the very opposite is said.” “Striving for God, saving the soul by fasting,” said Countess Lidia Ivanovna, with disgusted contempt, “those are the crude ideas of our monks....",anger
1357,Yet that is nowhere said.,anger
1358,"It is far simpler and easier,” she added, looking at Oblonsky with the same encouraging smile with which at court she encouraged youthful maids of honor, disconcerted by the new surroundings of the court.",joy
1359,“We are saved by Christ who suffered for us.,sadness
1360,"We are saved by faith,” Alexey Alexandrovitch chimed in, with a glance of approval at her words.",anger
1361,"_“Vous comprenez l’anglais?”_ asked Lidia Ivanovna, and receiving a reply in the affirmative, she got up and began looking through a shelf of books.",anger
1362,"“I want to read him ‘Safe and Happy,’ or ‘Under the Wing,’” she said, looking inquiringly at Karenin.",joy
1363,"And finding the book, and sitting down again in her place, she opened it.",anger
1364,“It’s very short.,joy
1365,"In it is described the way by which faith can be reached, and the happiness, above all earthly bliss, with which it fills the soul.",joy
1366,The believer cannot be unhappy because he is not alone.,sadness
1367,But you will see.” She was just settling herself to read when the footman came in again.,anger
1368,“Madame Borozdina?,anger
1369,"Tell her, tomorrow at two o’clock.",anger
1370,"Yes,” she said, putting her finger in the place in the book, and gazing before her with her fine pensive eyes, “that is how true faith acts.",joy
1371,You know Marie Sanina?,joy
1372,You know about her trouble?,anger
1373,She lost her only child.,sadness
1374,She was in despair.,sadness
1375,And what happened?,anger
1376,"She found this comforter, and she thanks God now for the death of her child.",anger
1377,"Such is the happiness faith brings!” “Oh, yes, that is most....” said Stepan Arkadyevitch, glad they were going to read, and let him have a chance to collect his faculties.",joy
1378,"“No, I see I’d better not ask her about anything today,” he thought.",anger
1379,"“If only I can get out of this without putting my foot in it!” “It will be dull for you,” said Countess Lidia Ivanovna, addressing Landau; “you don’t know English, but it’s short.” “Oh, I shall understand,” said Landau, with the same smile, and he closed his eyes.",sadness
1380,"Alexey Alexandrovitch and Lidia Ivanovna exchanged meaningful glances, and the reading began.",anger
1381,Stepan Arkadyevitch felt completely nonplussed by the strange talk which he was hearing for the first time.,fear
1382,"The complexity of Petersburg, as a rule, had a stimulating effect on him, rousing him out of his Moscow stagnation.",anger
1383,"But he liked these complications, and understood them only in the circles he knew and was at home in.",anger
1384,"In these unfamiliar surroundings he was puzzled and disconcerted, and could not get his bearings.",fear
1385,"As he listened to Countess Lidia Ivanovna, aware of the beautiful, artless—or perhaps artful, he could not decide which—eyes of Landau fixed upon him, Stepan Arkadyevitch began to be conscious of a peculiar heaviness in his head.",sadness
1386,The most incongruous ideas were in confusion in his head.,anger
1387,“Marie Sanina is glad her child’s dead.... How good a smoke would be now!...,joy
1388,"To be saved, one need only believe, and the monks don’t know how the thing’s to be done, but Countess Lidia Ivanovna does know.... And why is my head so heavy?",sadness
1389,"Is it the cognac, or all this being so queer?",fear
1390,"Anyway, I fancy I’ve done nothing unsuitable so far.",sadness
1391,"But anyway, it won’t do to ask her now.",anger
1392,They say they make one say one’s prayers.,anger
1393,I only hope they won’t make me!,anger
1394,That’ll be too imbecile.,anger
1395,And what stuff it is she’s reading!,joy
1396,but she has a good accent.,joy
1397,Landau—Bezzubov—what’s he Bezzubov for?” All at once Stepan Arkadyevitch became aware that his lower jaw was uncontrollably forming a yawn.,anger
1398,"He pulled his whiskers to cover the yawn, and shook himself together.",anger
1399,But soon after he became aware that he was dropping asleep and on the very point of snoring.,anger
1400,"He recovered himself at the very moment when the voice of Countess Lidia Ivanovna was saying “he’s asleep.” Stepan Arkadyevitch started with dismay, feeling guilty and caught.",sadness
1401,"But he was reassured at once by seeing that the words “he’s asleep” referred not to him, but to Landau.",anger
1402,The Frenchman was asleep as well as Stepan Arkadyevitch.,joy
1403,"But Stepan Arkadyevitch’s being asleep would have offended them, as he thought (though even this, he thought, might not be so, as everything seemed so queer), while Landau’s being asleep delighted them extremely, especially Countess Lidia Ivanovna.",joy
1404,"_“Mon ami,”_ said Lidia Ivanovna, carefully holding the folds of her silk gown so as not to rustle, and in her excitement calling Karenin not Alexey Alexandrovitch, but _“mon ami,” “donnez-lui la main.",joy
1405,Vous voyez?_ Sh!” she hissed at the footman as he came in again.,anger
1406,"“Not at home.” The Frenchman was asleep, or pretending to be asleep, with his head on the back of his chair, and his moist hand, as it lay on his knee, made faint movements, as though trying to catch something.",anger
1407,"Alexey Alexandrovitch got up, tried to move carefully, but stumbled against the table, went up and laid his hand in the Frenchman’s hand.",anger
1408,"Stepan Arkadyevitch got up too, and opening his eyes wide, trying to wake himself up if he were asleep, he looked first at one and then at the other.",anger
1409,It was all real.,joy
1410,Stepan Arkadyevitch felt that his head was getting worse and worse.,sadness
1411,"“_Que la personne qui est arrivée la dernière, celle qui demande, qu’elle sorte!",joy
1412,"Qu’elle sorte!_” articulated the Frenchman, without opening his eyes.",joy
