,0,Emotion
1189,"“Anna did quite right, and certainly I shall never reproach her for it.",anger
1190,"She is happy, she makes another person happy, and she’s not broken down as I am, but most likely just as she always was, bright, clever, open to every impression,” thought Darya Alexandrovna,—and a sly smile curved her lips, for, as she pondered on Anna’s love affair, Darya Alexandrovna constructed on parallel lines an almost identical love affair for herself, with an imaginary composite figure, the ideal man who was in love with her.",joy
1191,"She, like Anna, confessed the whole affair to her husband.",anger
1192,And the amazement and perplexity of Stepan Arkadyevitch at this avowal made her smile.,joy
1193,In such daydreams she reached the turning of the highroad that led to Vozdvizhenskoe.,anger
1194,"The coachman pulled up his four horses and looked round to the right, to a field of rye, where some peasants were sitting on a cart.",anger
1195,"The counting-house clerk was just going to jump down, but on second thoughts he shouted peremptorily to the peasants instead, and beckoned to them to come up.",anger
1196,"The wind, that seemed to blow as they drove, dropped when the carriage stood still; gadflies settled on the steaming horses that angrily shook them off.",anger
1197,"The metallic clank of a whetstone against a scythe, that came to them from the cart, ceased.",anger
1198,One of the peasants got up and came towards the carriage.,anger
1199,"“Well, you are slow!” the counting-house clerk shouted angrily to the peasant who was stepping slowly with his bare feet over the ruts of the rough dry road.",anger
1200,"“Come along, do!” A curly-headed old man with a bit of bast tied round his hair, and his bent back dark with perspiration, came towards the carriage, quickening his steps, and took hold of the mud-guard with his sunburnt hand.",anger
1201,"“Vozdvizhenskoe, the manor house?",anger
1202,the count’s?” he repeated; “go on to the end of this track.,anger
1203,Then turn to the left.,anger
1204,Straight along the avenue and you’ll come right upon it.,joy
1205,But whom do you want?,anger
1206,"The count himself?” “Well, are they at home, my good man?” Darya Alexandrovna said vaguely, not knowing how to ask about Anna, even of this peasant.",joy
1207,"“At home for sure,” said the peasant, shifting from one bare foot to the other, and leaving a distinct print of five toes and a heel in the dust.",anger
1208,"“Sure to be at home,” he repeated, evidently eager to talk.",joy
1209,“Only yesterday visitors arrived.,joy
1210,There’s a sight of visitors come.,joy
1211,"What do you want?” He turned round and called to a lad, who was shouting something to him from the cart.",anger
1212,“Oh!,anger
1213,"They all rode by here not long since, to look at a reaping machine.",anger
1214,They’ll be home by now.,anger
1215,"And who will you be belonging to?...” “We’ve come a long way,” said the coachman, climbing onto the box.",joy
1216,"“So it’s not far?” “I tell you, it’s just here.",joy
1217,"As soon as you get out....” he said, keeping hold all the while of the carriage.",anger
1218,"A healthy-looking, broad-shouldered young fellow came up too.",joy
1219,"“What, is it laborers they want for the harvest?” he asked.",anger
1220,"“I don’t know, my boy.” “So you keep to the left, and you’ll come right on it,” said the peasant, unmistakably loth to let the travelers go, and eager to converse.",joy
1221,"The coachman started the horses, but they were only just turning off when the peasant shouted: “Stop!",anger
1222,"Hi, friend!",joy
1223,Stop!” called the two voices.,anger
1224,The coachman stopped.,anger
1225,“They’re coming!,joy
1226,They’re yonder!” shouted the peasant.,anger
1227,"“See what a turn-out!” he said, pointing to four persons on horseback, and two in a _char-à-banc_, coming along the road.",anger
1228,"They were Vronsky with a jockey, Veslovsky and Anna on horseback, and Princess Varvara and Sviazhsky in the _char-à-banc_.",anger
1229,They had gone out to look at the working of a new reaping machine.,anger
1230,"When the carriage stopped, the party on horseback were coming at a walking pace.",anger
1231,Anna was in front beside Veslovsky.,anger
1232,"Anna, quietly walking her horse, a sturdy English cob with cropped mane and short tail, her beautiful head with her black hair straying loose under her high hat, her full shoulders, her slender waist in her black riding habit, and all the ease and grace of her deportment, impressed Dolly.",joy
1233,For the first minute it seemed to her unsuitable for Anna to be on horseback.,anger
1234,"The conception of riding on horseback for a lady was, in Darya Alexandrovna’s mind, associated with ideas of youthful flirtation and frivolity, which, in her opinion, was unbecoming in Anna’s position.",joy
1235,"But when she had scrutinized her, seeing her closer, she was at once reconciled to her riding.",anger
1236,"In spite of her elegance, everything was so simple, quiet, and dignified in the attitude, the dress and the movements of Anna, that nothing could have been more natural.",joy
1237,"Beside Anna, on a hot-looking gray cavalry horse, was Vassenka Veslovsky in his Scotch cap with floating ribbons, his stout legs stretched out in front, obviously pleased with his own appearance.",joy
1238,Darya Alexandrovna could not suppress a good-humored smile as she recognized him.,joy
1239,"Behind rode Vronsky on a dark bay mare, obviously heated from galloping.",anger
1240,"He was holding her in, pulling at the reins.",anger
1241,After him rode a little man in the dress of a jockey.,anger
1242,"Sviazhsky and Princess Varvara in a new _char-à-banc_ with a big, raven-black trotting horse, overtook the party on horseback.",anger
1243,"Anna’s face suddenly beamed with a joyful smile at the instant when, in the little figure huddled in a corner of the old carriage, she recognized Dolly.",joy
1244,"She uttered a cry, started in the saddle, and set her horse into a gallop.",anger
1245,"On reaching the carriage she jumped off without assistance, and holding up her riding habit, she ran up to greet Dolly.",anger
1246,“I thought it was you and dared not think it.,anger
1247,How delightful!,joy
1248,"You can’t fancy how glad I am!” she said, at one moment pressing her face against Dolly and kissing her, and at the next holding her off and examining her with a smile.",joy
1249,"“Here’s a delightful surprise, Alexey!” she said, looking round at Vronsky, who had dismounted, and was walking towards them.",joy
1250,"Vronsky, taking off his tall gray hat, went up to Dolly.",anger
1251,"“You wouldn’t believe how glad we are to see you,” he said, giving peculiar significance to the words, and showing his strong white teeth in a smile.",joy
1252,"Vassenka Veslovsky, without getting off his horse, took off his cap and greeted the visitor by gleefully waving the ribbons over his head.",anger
1253,"“That’s Princess Varvara,” Anna said in reply to a glance of inquiry from Dolly as the _char-à-banc_ drove up.",anger
1254,"“Ah!” said Darya Alexandrovna, and unconsciously her face betrayed her dissatisfaction.",sadness
1255,"Princess Varvara was her husband’s aunt, and she had long known her, and did not respect her.",anger
1256,"She knew that Princess Varvara had passed her whole life toadying on her rich relations, but that she should now be sponging on Vronsky, a man who was nothing to her, mortified Dolly on account of her kinship with her husband.",sadness
1257,"Anna noticed Dolly’s expression, and was disconcerted by it.",anger
1258,"She blushed, dropped her riding habit, and stumbled over it.",sadness
1259,Darya Alexandrovna went up to the _char-à-banc_ and coldly greeted Princess Varvara.,joy
1260,Sviazhsky too she knew.,anger
1261,"He inquired how his queer friend with the young wife was, and running his eyes over the ill-matched horses and the carriage with its patched mud-guards, proposed to the ladies that they should get into the _char-à-banc_.",anger
1262,"“And I’ll get into this vehicle,” he said.",anger
1263,"“The horse is quiet, and the princess drives capitally.” “No, stay as you were,” said Anna, coming up, “and we’ll go in the carriage,” and taking Dolly’s arm, she drew her away.",anger
1264,"Darya Alexandrovna’s eyes were fairly dazzled by the elegant carriage of a pattern she had never seen before, the splendid horses, and the elegant and gorgeous people surrounding her.",joy
1265,"But what struck her most of all was the change that had taken place in Anna, whom she knew so well and loved.",anger
1266,"Any other woman, a less close observer, not knowing Anna before, or not having thought as Darya Alexandrovna had been thinking on the road, would not have noticed anything special in Anna.",joy
1267,"But now Dolly was struck by that temporary beauty, which is only found in women during the moments of love, and which she saw now in Anna’s face.",sadness
1268,"Everything in her face, the clearly marked dimples in her cheeks and chin, the line of her lips, the smile which, as it were, fluttered about her face, the brilliance of her eyes, the grace and rapidity of her movements, the fulness of the notes of her voice, even the manner in which, with a sort of angry friendliness, she answered Veslovsky when he asked permission to get on her cob, so as to teach it to gallop with the right leg foremost—it was all peculiarly fascinating, and it seemed as if she were herself aware of it, and rejoicing in it.",anger
1269,"When both the women were seated in the carriage, a sudden embarrassment came over both of them.",anger
1270,Anna was disconcerted by the intent look of inquiry Dolly fixed upon her.,anger
1271,"Dolly was embarrassed because after Sviazhsky’s phrase about “this vehicle,” she could not help feeling ashamed of the dirty old carriage in which Anna was sitting with her.",sadness
1272,The coachman Philip and the counting-house clerk were experiencing the same sensation.,sadness
1273,"The counting-house clerk, to conceal his confusion, busied himself settling the ladies, but Philip the coachman became sullen, and was bracing himself not to be overawed in future by this external superiority.",anger
1274,"He smiled ironically, looking at the raven horse, and was already deciding in his own mind that this smart trotter in the _char-à-banc_ was only good for _promenage_, and wouldn’t do thirty miles straight off in the heat.",joy
1275,"The peasants had all got up from the cart and were inquisitively and mirthfully staring at the meeting of the friends, making their comments on it.",anger
1276,"“They’re pleased, too; haven’t seen each other for a long while,” said the curly-headed old man with the bast round his hair.",joy
1277,"“I say, Uncle Gerasim, if we could take that raven horse now, to cart the corn, that ’ud be quick work!” “Look-ee!",joy
1278,"Is that a woman in breeches?” said one of them, pointing to Vassenka Veslovsky sitting in a side saddle.",anger
1279,"“Nay, a man!",anger
1280,"See how smartly he’s going it!” “Eh, lads!",anger
1281,"seems we’re not going to sleep, then?” “What chance of sleep today!” said the old man, with a sidelong look at the sun.",joy
1282,"“Midday’s past, look-ee!",joy
1283,"Get your hooks, and come along!” Anna looked at Dolly’s thin, care-worn face, with its wrinkles filled with dust from the road, and she was on the point of saying what she was thinking, that is, that Dolly had got thinner.",anger
1284,"But, conscious that she herself had grown handsomer, and that Dolly’s eyes were telling her so, she sighed and began to speak about herself.",sadness
1285,"“You are looking at me,” she said, “and wondering how I can be happy in my position?",joy
1286,Well!,joy
1287,"it’s shameful to confess, but I ... I’m inexcusably happy.",joy
1288,"Something magical has happened to me, like a dream, when you’re frightened, panic-stricken, and all of a sudden you wake up and all the horrors are no more.",fear
1289,I have waked up.,anger
1290,"I have lived through the misery, the dread, and now for a long while past, especially since we’ve been here, I’ve been so happy!...” she said, with a timid smile of inquiry looking at Dolly.",fear
1291,"“How glad I am!” said Dolly smiling, involuntarily speaking more coldly than she wanted to.",joy
1292,“I’m very glad for you.,joy
1293,Why haven’t you written to me?” “Why?...,anger
1294,Because I hadn’t the courage.... You forget my position....” “To me?,anger
1295,Hadn’t the courage?,anger
1296,If you knew how I ...,anger
1297,"I look at....” Darya Alexandrovna wanted to express her thoughts of the morning, but for some reason it seemed to her now out of place to do so.",sadness
1298,“But of that we’ll talk later.,joy
1299,"What’s this, what are all these buildings?” she asked, wanting to change the conversation and pointing to the red and green roofs that came into view behind the green hedges of acacia and lilac.",joy
1300,“Quite a little town.” But Anna did not answer.,anger
1301,"“No, no!",joy
1302,"How do you look at my position, what do you think of it?” she asked.",anger
1303,"“I consider....” Darya Alexandrovna was beginning, but at that instant Vassenka Veslovsky, having brought the cob to gallop with the right leg foremost, galloped past them, bumping heavily up and down in his short jacket on the chamois leather of the side saddle.",sadness
1304,"“He’s doing it, Anna Arkadyevna!” he shouted.",anger
1305,"Anna did not even glance at him; but again it seemed to Darya Alexandrovna out of place to enter upon such a long conversation in the carriage, and so she cut short her thought.",anger
1306,"“I don’t think anything,” she said, “but I always loved you, and if one loves anyone, one loves the whole person, just as they are and not as one would like them to be....” Anna, taking her eyes off her friend’s face and dropping her eyelids (this was a new habit Dolly had not seen in her before), pondered, trying to penetrate the full significance of the words.",sadness
1307,"And obviously interpreting them as she would have wished, she glanced at Dolly.",anger
1308,"“If you had any sins,” she said, “they would all be forgiven you for your coming to see me and these words.” And Dolly saw that tears stood in her eyes.",sadness
1309,She pressed Anna’s hand in silence.,anger
1310,"“Well, what are these buildings?",joy
1311,How many there are of them!” After a moment’s silence she repeated her question.,sadness
1312,"“These are the servants’ houses, barns, and stables,” answered Anna.",anger
1313,“And there the park begins.,anger
1314,"It had all gone to ruin, but Alexey had everything renewed.",anger
1315,"He is very fond of this place, and, what I never expected, he has become intensely interested in looking after it.",love
1316,But his is such a rich nature!,joy
1317,"Whatever he takes up, he does splendidly.",anger
1318,"So far from being bored by it, he works with passionate interest.",anger
1319,"He—with his temperament as I know it—he has become careful and businesslike, a first-rate manager, he positively reckons every penny in his management of the land.",joy
1320,But only in that.,anger
1321,"When it’s a question of tens of thousands, he doesn’t think of money.” She spoke with that gleefully sly smile with which women often talk of the secret characteristics only known to them—of those they love.",joy
1322,“Do you see that big building?,joy
1323,that’s the new hospital.,joy
1324,I believe it will cost over a hundred thousand; that’s his hobby just now.,joy
1325,And do you know how it all came about?,anger
1326,"The peasants asked him for some meadowland, I think it was, at a cheaper rate, and he refused, and I accused him of being miserly.",anger
1327,"Of course it was not really because of that, but everything together, he began this hospital to prove, do you see, that he was not miserly about money.",anger
1328,"_C’est une petitesse_, if you like, but I love him all the more for it.",joy
1329,And now you’ll see the house in a moment.,joy
1330,"It was his grandfather’s house, and he has had nothing changed outside.” “How beautiful!” said Dolly, looking with involuntary admiration at the handsome house with columns, standing out among the different-colored greens of the old trees in the garden.",joy
1331,“Isn’t it fine?,joy
1332,"And from the house, from the top, the view is wonderful.” They drove into a courtyard strewn with gravel and bright with flowers, in which two laborers were at work putting an edging of stones round the light mould of a flower bed, and drew up in a covered entry.",joy
1333,"“Ah, they’re here already!” said Anna, looking at the saddle horses, which were just being led away from the steps.",anger
1334,"“It is a nice horse, isn’t it?",joy
1335,It’s my cob; my favorite.,joy
1336,Lead him here and bring me some sugar.,anger
1337,Where is the count?” she inquired of two smart footmen who darted out.,anger
1338,"“Ah, there he is!” she said, seeing Vronsky coming to meet her with Veslovsky.",anger
1339,"“Where are you going to put the princess?” said Vronsky in French, addressing Anna, and without waiting for a reply, he once more greeted Darya Alexandrovna, and this time he kissed her hand.",anger
1340,"“I think the big balcony room.” “Oh, no, that’s too far off!",anger
1341,"Better in the corner room, we shall see each other more.",joy
1342,"Come, let’s go up,” said Anna, as she gave her favorite horse the sugar the footman had brought her.",anger
1343,"“_Et vous oubliez votre devoir_,” she said to Veslovsky, who came out too on the steps.",anger
1344,"“_Pardon, j’en ai tout plein les poches_,” he answered, smiling, putting his fingers in his waistcoat pocket.",joy
1345,"“_Mais vous venez trop tard_,” she said, rubbing her handkerchief on her hand, which the horse had made wet in taking the sugar.",anger
1346,Anna turned to Dolly.,anger
1347,“You can stay some time?,joy
1348,For one day only?,anger
1349,"That’s impossible!” “I promised to be back, and the children....” said Dolly, feeling embarrassed both because she had to get her bag out of the carriage, and because she knew her face must be covered with dust.",sadness
1350,"“No, Dolly, darling!...",joy
1351,"Well, we’ll see.",joy
1352,"Come along, come along!” and Anna led Dolly to her room.",anger
1353,"That room was not the smart guest chamber Vronsky had suggested, but the one of which Anna had said that Dolly would excuse it.",joy
1354,"And this room, for which excuse was needed, was more full of luxury than any in which Dolly had ever stayed, a luxury that reminded her of the best hotels abroad.",sadness
1355,"“Well, darling, how happy I am!” Anna said, sitting down in her riding habit for a moment beside Dolly.",joy
1356,“Tell me about all of you.,anger
1357,"Stiva I had only a glimpse of, and he cannot tell one about the children.",anger
1358,"How is my favorite, Tanya?",joy
1359,"Quite a big girl, I expect?” “Yes, she’s very tall,” Darya Alexandrovna answered shortly, surprised herself that she should respond so coolly about her children.",fear
1360,"“We are having a delightful stay at the Levins’,” she added.",joy
1361,"“Oh, if I had known,” said Anna, “that you do not despise me!...",anger
1362,You might have all come to us.,anger
1363,"Stiva’s an old friend and a great friend of Alexey’s, you know,” she added, and suddenly she blushed.",joy
1364,"“Yes, but we are all....” Dolly answered in confusion.",joy
1365,“But in my delight I’m talking nonsense.,joy
1366,"The one thing, darling, is that I am so glad to have you!” said Anna, kissing her again.",joy
1367,"“You haven’t told me yet how and what you think about me, and I keep wanting to know.",anger
1368,But I’m glad you will see me as I am.,joy
1369,The chief thing I shouldn’t like would be for people to imagine I want to prove anything.,anger
1370,"I don’t want to prove anything; I merely want to live, to do no one harm but myself.",anger
1371,"I have the right to do that, haven’t I?",anger
1372,"But it is a big subject, and we’ll talk over everything properly later.",joy
1373,"Now I’ll go and dress and send a maid to you.” Left alone, Darya Alexandrovna, with a good housewife’s eye, scanned her room.",joy
1374,"All she had seen in entering the house and walking through it, and all she saw now in her room, gave her an impression of wealth and sumptuousness and of that modern European luxury of which she had only read in English novels, but had never seen in Russia and in the country.",sadness
1375,Everything was new from the new French hangings on the walls to the carpet which covered the whole floor.,joy
1376,"The bed had a spring mattress, and a special sort of bolster and silk pillowcases on the little pillows.",fear
1377,"The marble washstand, the dressing table, the little sofa, the tables, the bronze clock on the chimney piece, the window curtains, and the _portières_ were all new and expensive.",anger
1378,"The smart maid, who came in to offer her services, with her hair done up high, and a gown more fashionable than Dolly’s, was as new and expensive as the whole room.",joy
1379,"Darya Alexandrovna liked her neatness, her deferential and obliging manners, but she felt ill at ease with her.",anger
1380,She felt ashamed of her seeing the patched dressing jacket that had unluckily been packed by mistake for her.,sadness
1381,She was ashamed of the very patches and darned places of which she had been so proud at home.,joy
1382,"At home it had been so clear that for six dressing jackets there would be needed twenty-four yards of nainsook at sixteen pence the yard, which was a matter of thirty shillings besides the cutting-out and making, and these thirty shillings had been saved.",anger
1383,"But before the maid she felt, if not exactly ashamed, at least uncomfortable.",sadness
1384,"Darya Alexandrovna had a great sense of relief when Annushka, whom she had known for years, walked in.",joy
1385,"The smart maid was sent for to go to her mistress, and Annushka remained with Darya Alexandrovna.",anger
1386,"Annushka was obviously much pleased at that lady’s arrival, and began to chatter away without a pause.",joy
1387,"Dolly observed that she was longing to express her opinion in regard to her mistress’s position, especially as to the love and devotion of the count to Anna Arkadyevna, but Dolly carefully interrupted her whenever she began to speak about this.",joy
1388,“I grew up with Anna Arkadyevna; my lady’s dearer to me than anything.,anger
1389,"Well, it’s not for us to judge.",joy
1390,"And, to be sure, there seems so much love....” “Kindly pour out the water for me to wash now, please,” Darya Alexandrovna cut her short.",joy
1391,“Certainly.,anger
1392,"We’ve two women kept specially for washing small things, but most of the linen’s done by machinery.",anger
1393,The count goes into everything himself.,anger
1394,"Ah, what a husband!...” Dolly was glad when Anna came in, and by her entrance put a stop to Annushka’s gossip.",anger
1395,Anna had put on a very simple batiste gown.,joy
1396,Dolly scrutinized that simple gown attentively.,joy
1397,"She knew what it meant, and the price at which such simplicity was obtained.",anger
1398,"“An old friend,” said Anna of Annushka.",anger
1399,Anna was not embarrassed now.,fear
1400,She was perfectly composed and at ease.,joy
1401,"Dolly saw that she had now completely recovered from the impression her arrival had made on her, and had assumed that superficial, careless tone which, as it were, closed the door on that compartment in which her deeper feelings and ideas were kept.",sadness
1402,"“Well, Anna, and how is your little girl?” asked Dolly.",anger
1403,“Annie?” (This was what she called her little daughter Anna.),anger
1404,“Very well.,joy
1405,She has got on wonderfully.,joy
1406,Would you like to see her?,anger
1407,"Come, I’ll show her to you.",anger
1408,"We had a terrible bother,” she began telling her, “over nurses.",anger
1409,We had an Italian wet-nurse.,anger
1410,"A good creature, but so stupid!",anger
1411,"We wanted to get rid of her, but the baby is so used to her that we’ve gone on keeping her still.” “But how have you managed?...” Dolly was beginning a question as to what name the little girl would have; but noticing a sudden frown on Anna’s face, she changed the drift of her question.",anger
1412,“How did you manage?,anger
1413,have you weaned her yet?” But Anna had understood.,anger
1414,“You didn’t mean to ask that?,anger
1415,You meant to ask about her surname.,anger
1416,Yes?,anger
1417,That worries Alexey.,joy
1418,"She has no name—that is, she’s a Karenina,” said Anna, dropping her eyelids till nothing could be seen but the eyelashes meeting.",anger
1419,"“But we’ll talk about all that later,” her face suddenly brightening.",fear
1420,"“Come, I’ll show you her.",anger
1421,_Elle est très gentille_.,joy
1422,She crawls now.” In the nursery the luxury which had impressed Dolly in the whole house struck her still more.,surprise
1423,"There were little go-carts ordered from England, and appliances for learning to walk, and a sofa after the fashion of a billiard table, purposely constructed for crawling, and swings and baths, all of special pattern, and modern.",joy
1424,"They were all English, solid, and of good make, and obviously very expensive.",anger
1425,"The room was large, and very light and lofty.",joy
1426,"When they went in, the baby, with nothing on but her little smock, was sitting in a little elbow chair at the table, having her dinner of broth, which she was spilling all over her little chest.",fear
1427,"The baby was being fed, and the Russian nursery maid was evidently sharing her meal.",anger
1428,"Neither the wet-nurse nor the head-nurse were there; they were in the next room, from which came the sound of their conversation in the queer French which was their only means of communication.",anger
1429,"Hearing Anna’s voice, a smart, tall, English nurse with a disagreeable face and a dissolute expression walked in at the door, hurriedly shaking her fair curls, and immediately began to defend herself though Anna had not found fault with her.",joy
1430,"At every word Anna said, the English nurse said hurriedly several times, “Yes, my lady.” The rosy baby with her black eyebrows and hair, her sturdy red little body with tight goose-flesh skin, delighted Darya Alexandrovna in spite of the cross expression with which she stared at the stranger.",joy
1431,She positively envied the baby’s healthy appearance.,joy
1432,"She was delighted, too, at the baby’s crawling.",joy
1433,Not one of her own children had crawled like that.,anger
1434,"When the baby was put on the carpet and its little dress tucked up behind, it was wonderfully charming.",joy
1435,"Looking round like some little wild animal at the grown-up big people with her bright black eyes, she smiled, unmistakably pleased at their admiring her, and holding her legs sideways, she pressed vigorously on her arms, and rapidly drew her whole back up after, and then made another step forward with her little arms.",anger
1436,"But the whole atmosphere of the nursery, and especially the English nurse, Darya Alexandrovna did not like at all.",joy
1437,"It was only on the supposition that no good nurse would have entered so irregular a household as Anna’s that Darya Alexandrovna could explain to herself how Anna with her insight into people could take such an unprepossessing, disreputable-looking woman as nurse to her child.",anger
1438,"Besides, from a few words that were dropped, Darya Alexandrovna saw at once that Anna, the two nurses, and the child had no common existence, and that the mother’s visit was something exceptional.",joy
1439,"Anna wanted to get the baby her plaything, and could not find it.",anger
1440,"Most amazing of all was the fact that on being asked how many teeth the baby had, Anna answered wrong, and knew nothing about the two last teeth.",anger
1441,"“I sometimes feel sorry I’m so superfluous here,” said Anna, going out of the nursery and holding up her skirt so as to escape the plaything standing in the doorway.",sadness
1442,"“It was very different with my first child.” “I expected it to be the other way,” said Darya Alexandrovna shyly.",anger
1443,"“Oh, no!",joy
1444,"By the way, do you know I saw Seryozha?” said Anna, screwing up her eyes, as though looking at something far away.",anger
1445,“But we’ll talk about that later.,joy
1446,"You wouldn’t believe it, I’m like a hungry beggar woman when a full dinner is set before her, and she does not know what to begin on first.",anger
1447,"The dinner is you, and the talks I have before me with you, which I could never have with anyone else; and I don’t know which subject to begin upon first.",joy
1448,_Mais je ne vous ferai grâce de rien_.,joy
1449,"I must have everything out with you.” “Oh, I ought to give you a sketch of the company you will meet with us,” she went on.",anger
1450,“I’ll begin with the ladies.,joy
1451,"Princess Varvara—you know her, and I know your opinion and Stiva’s about her.",joy
1452,"Stiva says the whole aim of her existence is to prove her superiority over Auntie Katerina Pavlovna: that’s all true; but she’s a good-natured woman, and I am so grateful to her.",joy
1453,In Petersburg there was a moment when a chaperon was absolutely essential for me.,joy
1454,Then she turned up.,anger
1455,But really she is good-natured.,joy
1456,She did a great deal to alleviate my position.,joy
1457,"I see you don’t understand all the difficulty of my position ... there in Petersburg,” she added.",anger
1458,“Here I’m perfectly at ease and happy.,joy
1459,"Well, of that later on, though.",joy
1460,"Then Sviazhsky—he’s the marshal of the district, and he’s a very good sort of a man, but he wants to get something out of Alexey.",anger
1461,"You understand, with his property, now that we are settled in the country, Alexey can exercise great influence.",joy
1462,"Then there’s Tushkevitch—you have seen him, you know—Betsy’s admirer.",anger
1463,Now he’s been thrown over and he’s come to see us.,anger
1464,"As Alexey says, he’s one of those people who are very pleasant if one accepts them for what they try to appear to be, _et puis il est comme il faut_, as Princess Varvara says.",joy
1465,Then Veslovsky ... you know him.,anger
1466,"A very nice boy,” she said, and a sly smile curved her lips.",joy
1467,“What’s this wild story about him and the Levins?,anger
1468,"Veslovsky told Alexey about it, and we don’t believe it.",anger
1469,"_Il est très gentil et naïf_,” she said again with the same smile.",joy
1470,"“Men need occupation, and Alexey needs a circle, so I value all these people.",joy
1471,"We have to have the house lively and gay, so that Alexey may not long for any novelty.",joy
1472,"Then you’ll see the steward—a German, a very good fellow, and he understands his work.",joy
1473,Alexey has a very high opinion of him.,anger
1474,"Then the doctor, a young man, not quite a Nihilist perhaps, but you know, eats with his knife ... but a very good doctor.",joy
1475,"Then the architect.... _Une petite cour!_” “Here’s Dolly for you, princess, you were so anxious to see her,” said Anna, coming out with Darya Alexandrovna onto the stone terrace where Princess Varvara was sitting in the shade at an embroidery frame, working at a cover for Count Alexey Kirillovitch’s easy chair.",joy
1476,"“She says she doesn’t want anything before dinner, but please order some lunch for her, and I’ll go and look for Alexey and bring them all in.” Princess Varvara gave Dolly a cordial and rather patronizing reception, and began at once explaining to her that she was living with Anna because she had always cared more for her than her sister Katerina Pavlovna, the aunt that had brought Anna up, and that now, when everyone had abandoned Anna, she thought it her duty to help her in this most difficult period of transition.",sadness
1477,"“Her husband will give her a divorce, and then I shall go back to my solitude; but now I can be of use, and I am doing my duty, however difficult it may be for me—not like some other people.",sadness
1478,"And how sweet it is of you, how right of you to have come!",joy
1479,"They live like the best of married couples; it’s for God to judge them, not for us.",joy
1480,"And didn’t Biryuzovsky and Madame Avenieva ... and Sam Nikandrov, and Vassiliev and Madame Mamonova, and Liza Neptunova.... Did no one say anything about them?",anger
1481,And it has ended by their being received by everyone.,anger
1482,"And then, _c’est un intérieur si joli, si comme il faut.",joy
1483,Tout-à-fait à l’anglaise.,anger
1484,"On se réunit le matin au breakfast, et puis on se sépare._ Everyone does as he pleases till dinner time.",joy
1485,Dinner at seven o’clock.,anger
1486,Stiva did very rightly to send you.,anger
1487,He needs their support.,anger
1488,You know that through his mother and brother he can do anything.,anger
1489,And then they do so much good.,joy
1490,He didn’t tell you about his hospital?,anger
1491,"_Ce sera admirable_—everything from Paris.” Their conversation was interrupted by Anna, who had found the men of the party in the billiard room, and returned with them to the terrace.",anger
1492,"There was still a long time before the dinner-hour, it was exquisite weather, and so several different methods of spending the next two hours were proposed.",anger
1493,"There were very many methods of passing the time at Vozdvizhenskoe, and these were all unlike those in use at Pokrovskoe.",anger
1494,"“_Une partie de lawn-tennis,_” Veslovsky proposed, with his handsome smile.",joy
1495,"“We’ll be partners again, Anna Arkadyevna.” “No, it’s too hot; better stroll about the garden and have a row in the boat, show Darya Alexandrovna the river banks.” Vronsky proposed.",anger
1496,"“I agree to anything,” said Sviazhsky.",anger
1497,“I imagine that what Dolly would like best would be a stroll—wouldn’t you?,joy
1498,"And then the boat, perhaps,” said Anna.",anger
1499,So it was decided.,anger
1500,"Veslovsky and Tushkevitch went off to the bathing place, promising to get the boat ready and to wait there for them.",joy
1501,"They walked along the path in two couples, Anna with Sviazhsky, and Dolly with Vronsky.",anger
1502,Dolly was a little embarrassed and anxious in the new surroundings in which she found herself.,fear
1503,"Abstractly, theoretically, she did not merely justify, she positively approved of Anna’s conduct.",anger
1504,"As is indeed not unfrequent with women of unimpeachable virtue, weary of the monotony of respectable existence, at a distance she not only excused illicit love, she positively envied it.",joy
1505,"Besides, she loved Anna with all her heart.",love
1506,"But seeing Anna in actual life among these strangers, with this fashionable tone that was so new to Darya Alexandrovna, she felt ill at ease.",anger
1507,What she disliked particularly was seeing Princess Varvara ready to overlook everything for the sake of the comforts she enjoyed.,anger
1508,"As a general principle, abstractly, Dolly approved of Anna’s action; but to see the man for whose sake her action had been taken was disagreeable to her.",anger
1509,"Moreover, she had never liked Vronsky.",anger
1510,"She thought him very proud, and saw nothing in him of which he could be proud except his wealth.",joy
1511,"But against her own will, here in his own house, he overawed her more than ever, and she could not be at ease with him.",sadness
1512,She felt with him the same feeling she had had with the maid about her dressing jacket.,joy
1513,"Just as with the maid she had felt not exactly ashamed, but embarrassed at her darns, so she felt with him not exactly ashamed, but embarrassed at herself.",sadness
1514,"Dolly was ill at ease, and tried to find a subject of conversation.",anger
1515,"Even though she supposed that, through his pride, praise of his house and garden would be sure to be disagreeable to him, she did all the same tell him how much she liked his house.",anger
1516,"“Yes, it’s a very fine building, and in the good old-fashioned style,” he said.",joy
1517,“I like so much the court in front of the steps.,anger
1518,"Was that always so?” “Oh, no!” he said, and his face beamed with pleasure.",joy
1519,"“If you could only have seen that court last spring!” And he began, at first rather diffidently, but more and more carried away by the subject as he went on, to draw her attention to the various details of the decoration of his house and garden.",joy
1520,"It was evident that, having devoted a great deal of trouble to improve and beautify his home, Vronsky felt a need to show off the improvements to a new person, and was genuinely delighted at Darya Alexandrovna’s praise.",joy
1521,"“If you would care to look at the hospital, and are not tired, indeed, it’s not far.",anger
1522,"Shall we go?” he said, glancing into her face to convince himself that she was not bored.",anger
1523,"“Are you coming, Anna?” he turned to her.",anger
1524,"“We will come, won’t we?” she said, addressing Sviazhsky.",anger
