,0,Emotion
1063,"But the spiritualists have begun with tables writing for them, and spirits appearing to them, and have only later started saying that it is an unknown force.” Vronsky listened attentively to Levin, as he always did listen, obviously interested in his words.",anger
1064,"“Yes, but the spiritualists say we don’t know at present what this force is, but there is a force, and these are the conditions in which it acts.",anger
1065,Let the scientific men find out what the force consists in.,anger
1066,"No, I don’t see why there should not be a new force, if it....” “Why, because with electricity,” Levin interrupted again, “every time you rub tar against wool, a recognized phenomenon is manifested, but in this case it does not happen every time, and so it follows it is not a natural phenomenon.” Feeling probably that the conversation was taking a tone too serious for a drawing-room, Vronsky made no rejoinder, but by way of trying to change the conversation, he smiled brightly, and turned to the ladies.",sadness
1067,"“Do let us try at once, countess,” he said; but Levin would finish saying what he thought.",anger
1068,"“I think,” he went on, “that this attempt of the spiritualists to explain their marvels as some sort of new natural force is most futile.",sadness
1069,"They boldly talk of spiritual force, and then try to subject it to material experiment.” Everyone was waiting for him to finish, and he felt it.",sadness
1070,"“And I think you would be a first-rate medium,” said Countess Nordston; “there’s something enthusiastic in you.” Levin opened his mouth, was about to say something, reddened, and said nothing.",joy
1071,"“Do let us try table-turning at once, please,” said Vronsky.",anger
1072,"“Princess, will you allow it?” And Vronsky stood up, looking for a little table.",anger
1073,"Kitty got up to fetch a table, and as she passed, her eyes met Levin’s.",anger
1074,"She felt for him with her whole heart, the more because she was pitying him for suffering of which she was herself the cause.",sadness
1075,"“If you can forgive me, forgive me,” said her eyes, “I am so happy.” “I hate them all, and you, and myself,” his eyes responded, and he took up his hat.",joy
1076,But he was not destined to escape.,joy
1077,"Just as they were arranging themselves round the table, and Levin was on the point of retiring, the old prince came in, and after greeting the ladies, addressed Levin.",anger
1078,“Ah!” he began joyously.,anger
1079,"“Been here long, my boy?",anger
1080,I didn’t even know you were in town.,anger
1081,"Very glad to see you.” The old prince embraced Levin, and talking to him did not observe Vronsky, who had risen, and was serenely waiting till the prince should turn to him.",anger
1082,Kitty felt how distasteful her father’s warmth was to Levin after what had happened.,sadness
1083,"She saw, too, how coldly her father responded at last to Vronsky’s bow, and how Vronsky looked with amiable perplexity at her father, as though trying and failing to understand how and why anyone could be hostilely disposed towards him, and she flushed.",anger
1084,"“Prince, let us have Konstantin Dmitrievitch,” said Countess Nordston; “we want to try an experiment.” “What experiment?",anger
1085,Table-turning?,anger
1086,"Well, you must excuse me, ladies and gentlemen, but to my mind it is better fun to play the ring game,” said the old prince, looking at Vronsky, and guessing that it had been his suggestion.",joy
1087,"“There’s some sense in that, anyway.” Vronsky looked wonderingly at the prince with his resolute eyes, and, with a faint smile, began immediately talking to Countess Nordston of the great ball that was to come off next week.",joy
1088,“I hope you will be there?” he said to Kitty.,joy
1089,"As soon as the old prince turned away from him, Levin went out unnoticed, and the last impression he carried away with him of that evening was the smiling, happy face of Kitty answering Vronsky’s inquiry about the ball.",joy
1090,"At the end of the evening Kitty told her mother of her conversation with Levin, and in spite of all the pity she felt for Levin, she was glad at the thought that she had received an _offer_.",joy
1091,She had no doubt that she had acted rightly.,anger
1092,"But after she had gone to bed, for a long while she could not sleep.",anger
1093,One impression pursued her relentlessly.,anger
1094,"It was Levin’s face, with his scowling brows, and his kind eyes looking out in dark dejection below them, as he stood listening to her father, and glancing at her and at Vronsky.",anger
1095,And she felt so sorry for him that tears came into her eyes.,sadness
1096,But immediately she thought of the man for whom she had given him up.,anger
1097,"She vividly recalled his manly, resolute face, his noble self-possession, and the good nature conspicuous in everything towards everyone.",joy
1098,"She remembered the love for her of the man she loved, and once more all was gladness in her soul, and she lay on the pillow, smiling with happiness.",joy
1099,"“I’m sorry, I’m sorry; but what could I do?",anger
1100,"It’s not my fault,” she said to herself; but an inner voice told her something else.",anger
1101,"Whether she felt remorse at having won Levin’s love, or at having refused him, she did not know.",anger
1102,But her happiness was poisoned by doubts.,anger
1103,"“Lord, have pity on us; Lord, have pity on us; Lord, have pity on us!” she repeated to herself, till she fell asleep.",sadness
1104,"Meanwhile there took place below, in the prince’s little library, one of the scenes so often repeated between the parents on account of their favorite daughter.",joy
1105,“What?,anger
1106,"I’ll tell you what!” shouted the prince, waving his arms, and at once wrapping his squirrel-lined dressing-gown round him again.",anger
1107,"“That you’ve no pride, no dignity; that you’re disgracing, ruining your daughter by this vulgar, stupid matchmaking!” “But, really, for mercy’s sake, prince, what have I done?” said the princess, almost crying.",sadness
1108,"She, pleased and happy after her conversation with her daughter, had gone to the prince to say good-night as usual, and though she had no intention of telling him of Levin’s offer and Kitty’s refusal, still she hinted to her husband that she fancied things were practically settled with Vronsky, and that he would declare himself so soon as his mother arrived.",joy
1109,"And thereupon, at those words, the prince had all at once flown into a passion, and began to use unseemly language.",anger
1110,“What have you done?,joy
1111,I’ll tell you what.,anger
1112,"First of all, you’re trying to catch an eligible gentleman, and all Moscow will be talking of it, and with good reason.",joy
1113,"If you have evening parties, invite everyone, don’t pick out the possible suitors.",joy
1114,Invite all the young bucks.,joy
1115,"Engage a piano player, and let them dance, and not as you do things nowadays, hunting up good matches.",joy
1116,"It makes me sick, sick to see it, and you’ve gone on till you’ve turned the poor wench’s head.",anger
1117,Levin’s a thousand times the better man.,anger
1118,"As for this little Petersburg swell, they’re turned out by machinery, all on one pattern, and all precious rubbish.",anger
1119,"But if he were a prince of the blood, my daughter need not run after anyone.” “But what have I done?” “Why, you’ve....” The prince was crying wrathfully.",anger
1120,"“I know if one were to listen to you,” interrupted the princess, “we should never marry our daughter.",anger
1121,"If it’s to be so, we’d better go into the country.” “Well, and we had better.” “But do wait a minute.",joy
1122,Do I try and catch them?,anger
1123,I don’t try to catch them in the least.,anger
1124,"A young man, and a very nice one, has fallen in love with her, and she, I fancy....” “Oh, yes, you fancy!",joy
1125,"And how if she really is in love, and he’s no more thinking of marriage than I am!...",joy
1126,"Oh, that I should live to see it!",anger
1127,Ah!,joy
1128,spiritualism!,anger
1129,Ah!,joy
1130,Nice!,joy
1131,Ah!,joy
1132,"the ball!” And the prince, imagining that he was mimicking his wife, made a mincing curtsey at each word.",anger
1133,“And this is how we’re preparing wretchedness for Kitty; and she’s really got the notion into her head....” “But what makes you suppose so?” “I don’t suppose; I know.,anger
1134,"We have eyes for such things, though women-folk haven’t.",joy
1135,"I see a man who has serious intentions, that’s Levin: and I see a peacock, like this feather-head, who’s only amusing himself.” “Oh, well, when once you get an idea into your head!...” “Well, you’ll remember my words, but too late, just as with Dolly.” “Well, well, we won’t talk of it,” the princess stopped him, recollecting her unlucky Dolly.",anger
1136,"“By all means, and good-night!” And signing each other with the cross, the husband and wife parted with a kiss, feeling that they each remained of their own opinion.",joy
1137,"The princess had at first been quite certain that that evening had settled Kitty’s future, and that there could be no doubt of Vronsky’s intentions, but her husband’s words had disturbed her.",sadness
1138,"And returning to her own room, in terror before the unknown future, she, too, like Kitty, repeated several times in her heart, “Lord, have pity; Lord, have pity; Lord, have pity.” Vronsky had never had a real home life.",sadness
1139,"His mother had been in her youth a brilliant society woman, who had had during her married life, and still more afterwards, many love affairs notorious in the whole fashionable world.",joy
1140,"His father he scarcely remembered, and he had been educated in the Corps of Pages.",joy
1141,"Leaving the school very young as a brilliant officer, he had at once got into the circle of wealthy Petersburg army men.",joy
1142,"Although he did go more or less into Petersburg society, his love affairs had always hitherto been outside it.",anger
1143,"In Moscow he had for the first time felt, after his luxurious and coarse life at Petersburg, all the charm of intimacy with a sweet and innocent girl of his own rank, who cared for him.",joy
1144,It never even entered his head that there could be any harm in his relations with Kitty.,anger
1145,At balls he danced principally with her.,anger
1146,He was a constant visitor at their house.,anger
1147,"He talked to her as people commonly do talk in society—all sorts of nonsense, but nonsense to which he could not help attaching a special meaning in her case.",anger
1148,"Although he said nothing to her that he could not have said before everybody, he felt that she was becoming more and more dependent upon him, and the more he felt this, the better he liked it, and the tenderer was his feeling for her.",sadness
1149,"He did not know that his mode of behavior in relation to Kitty had a definite character, that it is courting young girls with no intention of marriage, and that such courting is one of the evil actions common among brilliant young men such as he was.",joy
1150,"It seemed to him that he was the first who had discovered this pleasure, and he was enjoying his discovery.",joy
1151,"If he could have heard what her parents were saying that evening, if he could have put himself at the point of view of the family and have heard that Kitty would be unhappy if he did not marry her, he would have been greatly astonished, and would not have believed it.",sadness
1152,"He could not believe that what gave such great and delicate pleasure to him, and above all to her, could be wrong.",anger
1153,Still less could he have believed that he ought to marry.,anger
1154,Marriage had never presented itself to him as a possibility.,joy
1155,"He not only disliked family life, but a family, and especially a husband was, in accordance with the views general in the bachelor world in which he lived, conceived as something alien, repellant, and, above all, ridiculous.",anger
1156,"But though Vronsky had not the least suspicion what the parents were saying, he felt on coming away from the Shtcherbatskys’ that the secret spiritual bond which existed between him and Kitty had grown so much stronger that evening that some step must be taken.",joy
1157,But what step could and ought to be taken he could not imagine.,anger
1158,"“What is so exquisite,” he thought, as he returned from the Shtcherbatskys’, carrying away with him, as he always did, a delicious feeling of purity and freshness, arising partly from the fact that he had not been smoking for a whole evening, and with it a new feeling of tenderness at her love for him—“what is so exquisite is that not a word has been said by me or by her, but we understand each other so well in this unseen language of looks and tones, that this evening more clearly than ever she told me she loves me.",love
1159,"And how secretly, simply, and most of all, how trustfully!",anger
1160,"I feel myself better, purer.",joy
1161,"I feel that I have a heart, and that there is a great deal of good in me.",joy
1162,"Those sweet, loving eyes!",love
1163,"When she said: ‘Indeed I do....’ “Well, what then?",anger
1164,"Oh, nothing.",joy
1165,"It’s good for me, and good for her.” And he began wondering where to finish the evening.",joy
1166,He passed in review of the places he might go to.,anger
1167,“Club?,anger
1168,"a game of bezique, champagne with Ignatov?",anger
1169,"No, I’m not going.",joy
1170,"_Château des Fleurs_; there I shall find Oblonsky, songs, the cancan.",anger
1171,"No, I’m sick of it.",anger
1172,"That’s why I like the Shtcherbatskys’, that I’m growing better.",joy
1173,"I’ll go home.” He went straight to his room at Dussots’ Hotel, ordered supper, and then undressed, and as soon as his head touched the pillow, fell into a sound sleep.",sadness
1174,"Next day at eleven o’clock in the morning Vronsky drove to the station of the Petersburg railway to meet his mother, and the first person he came across on the great flight of steps was Oblonsky, who was expecting his sister by the same train.",anger
1175,“Ah!,anger
1176,"your excellency!” cried Oblonsky, “whom are you meeting?” “My mother,” Vronsky responded, smiling, as everyone did who met Oblonsky.",anger
1177,"He shook hands with him, and together they ascended the steps.",anger
1178,“She is to be here from Petersburg today.” “I was looking out for you till two o’clock last night.,anger
1179,"Where did you go after the Shtcherbatskys’?” “Home,” answered Vronsky.",anger
1180,"“I must own I felt so well content yesterday after the Shtcherbatskys’ that I didn’t care to go anywhere.” “I know a gallant steed by tokens sure, And by his eyes I know a youth in love,” declaimed Stepan Arkadyevitch, just as he had done before to Levin.",joy
1181,"Vronsky smiled with a look that seemed to say that he did not deny it, but he promptly changed the subject.",anger
1182,“And whom are you meeting?” he asked.,anger
1183,“I?,anger
1184,"I’ve come to meet a pretty woman,” said Oblonsky.",anger
1185,“You don’t say so!” “_Honi soit qui mal y pense!_ My sister Anna.” “Ah!,anger
1186,"that’s Madame Karenina,” said Vronsky.",anger
1187,"“You know her, no doubt?” “I think I do.",joy
1188,Or perhaps not ...,joy
1189,"I really am not sure,” Vronsky answered heedlessly, with a vague recollection of something stiff and tedious evoked by the name Karenina.",sadness
1190,"“But Alexey Alexandrovitch, my celebrated brother-in-law, you surely must know.",joy
1191,All the world knows him.” “I know him by reputation and by sight.,joy
1192,"I know that he’s clever, learned, religious somewhat....",joy
1193,"But you know that’s not ... _not in my line,_” said Vronsky in English.",anger
1194,"“Yes, he’s a very remarkable man; rather a conservative, but a splendid man,” observed Stepan Arkadyevitch, “a splendid man.” “Oh, well, so much the better for him,” said Vronsky smiling.",joy
1195,"“Oh, you’ve come,” he said, addressing a tall old footman of his mother’s, standing at the door; “come here.” Besides the charm Oblonsky had in general for everyone, Vronsky had felt of late specially drawn to him by the fact that in his imagination he was associated with Kitty.",joy
1196,"“Well, what do you say?",anger
1197,"Shall we give a supper on Sunday for the _diva?_” he said to him with a smile, taking his arm.",anger
1198,“Of course.,joy
1199,I’m collecting subscriptions.,anger
1200,"Oh, did you make the acquaintance of my friend Levin?” asked Stepan Arkadyevitch.",anger
1201,"“Yes; but he left rather early.” “He’s a capital fellow,” pursued Oblonsky.",anger
1202,"“Isn’t he?” “I don’t know why it is,” responded Vronsky, “in all Moscow people—present company of course excepted,” he put in jestingly, “there’s something uncompromising.",anger
1203,"They are all on the defensive, lose their tempers, as though they all want to make one feel something....” “Yes, that’s true, it is so,” said Stepan Arkadyevitch, laughing good-humoredly.",joy
1204,“Will the train soon be in?” Vronsky asked a railway official.,anger
1205,"“The train’s signaled,” answered the man.",anger
1206,"The approach of the train was more and more evident by the preparatory bustle in the station, the rush of porters, the movement of policemen and attendants, and people meeting the train.",anger
1207,Through the frosty vapor could be seen workmen in short sheepskins and soft felt boots crossing the rails of the curving line.,anger
1208,"The hiss of the boiler could be heard on the distant rails, and the rumble of something heavy.",sadness
1209,"“No,” said Stepan Arkadyevitch, who felt a great inclination to tell Vronsky of Levin’s intentions in regard to Kitty.",joy
1210,"“No, you’ve not got a true impression of Levin.",joy
1211,"He’s a very nervous man, and is sometimes out of humor, it’s true, but then he is often very nice.",joy
1212,"He’s such a true, honest nature, and a heart of gold.",joy
1213,"But yesterday there were special reasons,” pursued Stepan Arkadyevitch, with a meaning smile, totally oblivious of the genuine sympathy he had felt the day before for his friend, and feeling the same sympathy now, only for Vronsky.",joy
1214,"“Yes, there were reasons why he could not help being either particularly happy or particularly unhappy.” Vronsky stood still and asked directly: “How so?",sadness
1215,"Do you mean he made your _belle-sœur_ an offer yesterday?” “Maybe,” said Stepan Arkadyevitch.",joy
1216,“I fancied something of the sort yesterday.,anger
1217,"Yes, if he went away early, and was out of humor too, it must mean it.... He’s been so long in love, and I’m very sorry for him.” “So that’s it!",anger
1218,"I should imagine, though, she might reckon on a better match,” said Vronsky, drawing himself up and walking about again, “though I don’t know him, of course,” he added.",anger
1219,"“Yes, that is a hateful position!",anger
1220,That’s why most fellows prefer to have to do with Klaras.,anger
1221,"If you don’t succeed with them it only proves that you’ve not enough cash, but in this case one’s dignity’s at stake.",joy
1222,But here’s the train.” The engine had already whistled in the distance.,anger
1223,"A few instants later the platform was quivering, and with puffs of steam hanging low in the air from the frost, the engine rolled up, with the lever of the middle wheel rhythmically moving up and down, and the stooping figure of the engine-driver covered with frost.",anger
1224,"Behind the tender, setting the platform more and more slowly swaying, came the luggage van with a dog whining in it.",anger
1225,"At last the passenger carriages rolled in, oscillating before coming to a standstill.",anger
1226,"A smart guard jumped out, giving a whistle, and after him one by one the impatient passengers began to get down: an officer of the guards, holding himself erect, and looking severely about him; a nimble little merchant with a satchel, smiling gaily; a peasant with a sack over his shoulder.",anger
1227,"Vronsky, standing beside Oblonsky, watched the carriages and the passengers, totally oblivious of his mother.",anger
1228,What he had just heard about Kitty excited and delighted him.,joy
1229,"Unconsciously he arched his chest, and his eyes flashed.",joy
1230,He felt himself a conqueror.,joy
1231,"“Countess Vronskaya is in that compartment,” said the smart guard, going up to Vronsky.",joy
1232,"The guard’s words roused him, and forced him to think of his mother and his approaching meeting with her.",anger
1233,"He did not in his heart respect his mother, and without acknowledging it to himself, he did not love her, though in accordance with the ideas of the set in which he lived, and with his own education, he could not have conceived of any behavior to his mother not in the highest degree respectful and obedient, and the more externally obedient and respectful his behavior, the less in his heart he respected and loved her.",joy
1234,"Vronsky followed the guard to the carriage, and at the door of the compartment he stopped short to make room for a lady who was getting out.",anger
1235,"With the insight of a man of the world, from one glance at this lady’s appearance Vronsky classified her as belonging to the best society.",joy
1236,"He begged pardon, and was getting into the carriage, but felt he must glance at her once more; not that she was very beautiful, not on account of the elegance and modest grace which were apparent in her whole figure, but because in the expression of her charming face, as she passed close by him, there was something peculiarly caressing and soft.",joy
1237,"As he looked round, she too turned her head.",anger
1238,"Her shining gray eyes, that looked dark from the thick lashes, rested with friendly attention on his face, as though she were recognizing him, and then promptly turned away to the passing crowd, as though seeking someone.",anger
1239,"In that brief look Vronsky had time to notice the suppressed eagerness which played over her face, and flitted between the brilliant eyes and the faint smile that curved her red lips.",joy
1240,"It was as though her nature were so brimming over with something that against her will it showed itself now in the flash of her eyes, and now in her smile.",joy
1241,"Deliberately she shrouded the light in her eyes, but it shone against her will in the faintly perceptible smile.",joy
1242,Vronsky stepped into the carriage.,anger
1243,"His mother, a dried-up old lady with black eyes and ringlets, screwed up her eyes, scanning her son, and smiled slightly with her thin lips.",anger
1244,"Getting up from the seat and handing her maid a bag, she gave her little wrinkled hand to her son to kiss, and lifting his head from her hand, kissed him on the cheek.",love
1245,“You got my telegram?,anger
1246,Quite well?,joy
1247,"Thank God.” “You had a good journey?” said her son, sitting down beside her, and involuntarily listening to a woman’s voice outside the door.",anger
1248,He knew it was the voice of the lady he had met at the door.,anger
1249,"“All the same I don’t agree with you,” said the lady’s voice.",anger
1250,"“It’s the Petersburg view, madame.” “Not Petersburg, but simply feminine,” she responded.",anger
1251,"“Well, well, allow me to kiss your hand.” “Good-bye, Ivan Petrovitch.",joy
1252,"And could you see if my brother is here, and send him to me?” said the lady in the doorway, and stepped back again into the compartment.",anger
1253,"“Well, have you found your brother?” said Countess Vronskaya, addressing the lady.",anger
1254,Vronsky understood now that this was Madame Karenina.,anger
1255,"“Your brother is here,” he said, standing up.",anger
1256,"“Excuse me, I did not know you, and, indeed, our acquaintance was so slight,” said Vronsky, bowing, “that no doubt you do not remember me.” “Oh, no,” said she, “I should have known you because your mother and I have been talking, I think, of nothing but you all the way.” As she spoke she let the eagerness that would insist on coming out show itself in her smile.",joy
1257,"“And still no sign of my brother.” “Do call him, Alexey,” said the old countess.",anger
1258,Vronsky stepped out onto the platform and shouted: “Oblonsky!,anger
1259,"Here!” Madame Karenina, however, did not wait for her brother, but catching sight of him she stepped out with her light, resolute step.",anger
1260,"And as soon as her brother had reached her, with a gesture that struck Vronsky by its decision and its grace, she flung her left arm around his neck, drew him rapidly to her, and kissed him warmly.",joy
1261,"Vronsky gazed, never taking his eyes from her, and smiled, he could not have said why.",anger
1262,"But recollecting that his mother was waiting for him, he went back again into the carriage.",anger
1263,"“She’s very sweet, isn’t she?” said the countess of Madame Karenina.",joy
1264,"“Her husband put her with me, and I was delighted to have her.",joy
1265,We’ve been talking all the way.,anger
1266,"And so you, I hear ... _vous filez le parfait amour.",anger
1267,"Tant mieux, mon cher, tant mieux._” “I don’t know what you are referring to, maman,” he answered coldly.",anger
1268,"“Come, maman, let us go.” Madame Karenina entered the carriage again to say good-bye to the countess.",joy
1269,"“Well, countess, you have met your son, and I my brother,” she said.",anger
1270,“And all my gossip is exhausted.,sadness
1271,"I should have nothing more to tell you.” “Oh, no,” said the countess, taking her hand.",anger
1272,“I could go all around the world with you and never be dull.,sadness
1273,You are one of those delightful women in whose company it’s sweet to be silent as well as to talk.,joy
1274,"Now please don’t fret over your son; you can’t expect never to be parted.” Madame Karenina stood quite still, holding herself very erect, and her eyes were smiling.",joy
1275,"“Anna Arkadyevna,” the countess said in explanation to her son, “has a little son eight years old, I believe, and she has never been parted from him before, and she keeps fretting over leaving him.” “Yes, the countess and I have been talking all the time, I of my son and she of hers,” said Madame Karenina, and again a smile lighted up her face, a caressing smile intended for him.",joy
1276,"“I am afraid that you must have been dreadfully bored,” he said, promptly catching the ball of coquetry she had flung him.",anger
1277,"But apparently she did not care to pursue the conversation in that strain, and she turned to the old countess.",anger
1278,“Thank you so much.,joy
1279,The time has passed so quickly.,anger
1280,"Good-bye, countess.” “Good-bye, my love,” answered the countess.",joy
1281,“Let me have a kiss of your pretty face.,joy
1282,"I speak plainly, at my age, and I tell you simply that I’ve lost my heart to you.” Stereotyped as the phrase was, Madame Karenina obviously believed it and was delighted by it.",joy
1283,"She flushed, bent down slightly, and put her cheek to the countess’s lips, drew herself up again, and with the same smile fluttering between her lips and her eyes, she gave her hand to Vronsky.",anger
1284,"He pressed the little hand she gave him, and was delighted, as though at something special, by the energetic squeeze with which she freely and vigorously shook his hand.",joy
1285,She went out with the rapid step which bore her rather fully-developed figure with such strange lightness.,fear
1286,"“Very charming,” said the countess.",joy
1287,That was just what her son was thinking.,anger
1288,"His eyes followed her till her graceful figure was out of sight, and then the smile remained on his face.",joy
1289,"He saw out of the window how she went up to her brother, put her arm in his, and began telling him something eagerly, obviously something that had nothing to do with him, Vronsky, and at that he felt annoyed.",anger
1290,"“Well, maman, are you perfectly well?” he repeated, turning to his mother.",joy
1291,“Everything has been delightful.,joy
1292,"Alexander has been very good, and Marie has grown very pretty.",joy
1293,"She’s very interesting.” And she began telling him again of what interested her most—the christening of her grandson, for which she had been staying in Petersburg, and the special favor shown her elder son by the Tsar.",anger
1294,"“Here’s Lavrenty,” said Vronsky, looking out of the window; “now we can go, if you like.” The old butler, who had traveled with the countess, came to the carriage to announce that everything was ready, and the countess got up to go.",anger
1295,"“Come; there’s not such a crowd now,” said Vronsky.",joy
1296,"The maid took a handbag and the lap dog, the butler and a porter the other baggage.",anger
1297,Vronsky gave his mother his arm; but just as they were getting out of the carriage several men ran suddenly by with panic-stricken faces.,fear
1298,"The station-master, too, ran by in his extraordinary colored cap.",joy
1299,Obviously something unusual had happened.,fear
1300,The crowd who had left the train were running back again.,anger
1301,“What?...,anger
1302,What?...,anger
1303,Where?...,anger
1304,Flung himself!...,anger
1305,Crushed!...” was heard among the crowd.,anger
1306,"Stepan Arkadyevitch, with his sister on his arm, turned back.",anger
1307,"They too looked scared, and stopped at the carriage door to avoid the crowd.",fear
1308,"The ladies got in, while Vronsky and Stepan Arkadyevitch followed the crowd to find out details of the disaster.",anger
1309,"A guard, either drunk or too much muffled up in the bitter frost, had not heard the train moving back, and had been crushed.",anger
1310,Before Vronsky and Oblonsky came back the ladies heard the facts from the butler.,anger
1311,Oblonsky and Vronsky had both seen the mutilated corpse.,anger
1312,Oblonsky was evidently upset.,anger
1313,He frowned and seemed ready to cry.,anger
1314,"“Ah, how awful!",sadness
1315,"Ah, Anna, if you had seen it!",anger
1316,"Ah, how awful!” he said.",anger
1317,"Vronsky did not speak; his handsome face was serious, but perfectly composed.",joy
1318,"“Oh, if you had seen it, countess,” said Stepan Arkadyevitch.",anger
1319,“And his wife was there....,anger
1320,It was awful to see her!...,anger
1321,She flung herself on the body.,anger
1322,They say he was the only support of an immense family.,anger
1323,How awful!” “Couldn’t one do anything for her?” said Madame Karenina in an agitated whisper.,fear
1324,"Vronsky glanced at her, and immediately got out of the carriage.",anger
1325,"“I’ll be back directly, maman,” he remarked, turning round in the doorway.",anger
1326,"When he came back a few minutes later, Stepan Arkadyevitch was already in conversation with the countess about the new singer, while the countess was impatiently looking towards the door, waiting for her son.",anger
1327,"“Now let us be off,” said Vronsky, coming in.",anger
1328,They went out together.,anger
1329,Vronsky was in front with his mother.,anger
1330,Behind walked Madame Karenina with her brother.,anger
1331,Just as they were going out of the station the station-master overtook Vronsky.,anger
1332,“You gave my assistant two hundred roubles.,anger
1333,"Would you kindly explain for whose benefit you intend them?” “For the widow,” said Vronsky, shrugging his shoulders.",anger
1334,"“I should have thought there was no need to ask.” “You gave that?” cried Oblonsky, behind, and, pressing his sister’s hand, he added: “Very nice, very nice!",joy
1335,Isn’t he a splendid fellow?,joy
1336,"Good-bye, countess.” And he and his sister stood still, looking for her maid.",anger
1337,When they went out the Vronsky’s carriage had already driven away.,anger
1338,People coming in were still talking of what happened.,anger
1339,"“What a horrible death!” said a gentleman, passing by.",anger
1340,"“They say he was cut in two pieces.” “On the contrary, I think it’s the easiest—instantaneous,” observed another.",anger
1341,“How is it they don’t take proper precautions?” said a third.,anger
1342,"Madame Karenina seated herself in the carriage, and Stepan Arkadyevitch saw with surprise that her lips were quivering, and she was with difficulty restraining her tears.",fear
1343,"“What is it, Anna?” he asked, when they had driven a few hundred yards.",anger
1344,"“It’s an omen of evil,” she said.",anger
1345,“What nonsense!” said Stepan Arkadyevitch.,anger
1346,"“You’ve come, that’s the chief thing.",anger
1347,You can’t conceive how I’m resting my hopes on you.” “Have you known Vronsky long?” she asked.,anger
1348,“Yes.,anger
1349,You know we’re hoping he will marry Kitty.” “Yes?” said Anna softly.,anger
1350,"“Come now, let us talk of you,” she added, tossing her head, as though she would physically shake off something superfluous oppressing her.",sadness
1351,“Let us talk of your affairs.,anger
1352,"I got your letter, and here I am.” “Yes, all my hopes are in you,” said Stepan Arkadyevitch.",joy
1353,"“Well, tell me all about it.” And Stepan Arkadyevitch began to tell his story.",anger
1354,"On reaching home Oblonsky helped his sister out, sighed, pressed her hand, and set off to his office.",anger
1355,"When Anna went into the room, Dolly was sitting in the little drawing-room with a white-headed fat little boy, already like his father, giving him a lesson in French reading.",sadness
1356,"As the boy read, he kept twisting and trying to tear off a button that was nearly off his jacket.",anger
1357,"His mother had several times taken his hand from it, but the fat little hand went back to the button again.",anger
1358,His mother pulled the button off and put it in her pocket.,anger
1359,"“Keep your hands still, Grisha,” she said, and she took up her work, a coverlet she had long been making.",anger
1360,"She always set to work on it at depressed moments, and now she knitted at it nervously, twitching her fingers and counting the stitches.",fear
1361,"Though she had sent word the day before to her husband that it was nothing to her whether his sister came or not, she had made everything ready for her arrival, and was expecting her sister-in-law with emotion.",sadness
1362,"Dolly was crushed by her sorrow, utterly swallowed up by it.",sadness
1363,"Still she did not forget that Anna, her sister-in-law, was the wife of one of the most important personages in Petersburg, and was a Petersburg _grande dame_.",anger
1364,"And, thanks to this circumstance, she did not carry out her threat to her husband—that is to say, she remembered that her sister-in-law was coming.",anger
1365,"“And, after all, Anna is in no wise to blame,” thought Dolly.",joy
1366,"“I know nothing of her except the very best, and I have seen nothing but kindness and affection from her towards myself.” It was true that as far as she could recall her impressions at Petersburg at the Karenins’, she did not like their household itself; there was something artificial in the whole framework of their family life.",joy
1367,“But why should I not receive her?,anger
1368,If only she doesn’t take it into her head to console me!” thought Dolly.,anger
1369,"“All consolation and counsel and Christian forgiveness, all that I have thought over a thousand times, and it’s all no use.” All these days Dolly had been alone with her children.",sadness
1370,"She did not want to talk of her sorrow, but with that sorrow in her heart she could not talk of outside matters.",joy
1371,"She knew that in one way or another she would tell Anna everything, and she was alternately glad at the thought of speaking freely, and angry at the necessity of speaking of her humiliation with her, his sister, and of hearing her ready-made phrases of good advice and comfort.",anger
1372,"She had been on the lookout for her, glancing at her watch every minute, and, as so often happens, let slip just that minute when her visitor arrived, so that she did not hear the bell.",joy
1373,"Catching a sound of skirts and light steps at the door, she looked round, and her care-worn face unconsciously expressed not gladness, but wonder.",joy
1374,She got up and embraced her sister-in-law.,anger
1375,"“What, here already!” she said as she kissed her.",anger
1376,"“Dolly, how glad I am to see you!” “I am glad, too,” said Dolly, faintly smiling, and trying by the expression of Anna’s face to find out whether she knew.",joy
1377,"“Most likely she knows,” she thought, noticing the sympathy in Anna’s face.",sadness
1378,"“Well, come along, I’ll take you to your room,” she went on, trying to defer as long as possible the moment of confidences.",anger
1379,“Is this Grisha?,joy
1380,"Heavens, how he’s grown!” said Anna; and kissing him, never taking her eyes off Dolly, she stood still and flushed a little.",anger
1381,"“No, please, let us stay here.” She took off her kerchief and her hat, and catching it in a lock of her black hair, which was a mass of curls, she tossed her head and shook her hair down.",anger
1382,"“You are radiant with health and happiness!” said Dolly, almost with envy.",joy
1383,“I?...,anger
1384,"Yes,” said Anna.",anger
1385,"“Merciful heavens, Tanya!",joy
1386,"You’re the same age as my Seryozha,” she added, addressing the little girl as she ran in.",anger
1387,She took her in her arms and kissed her.,anger
1388,"“Delightful child, delightful!",joy
1389,"Show me them all.” She mentioned them, not only remembering the names, but the years, months, characters, illnesses of all the children, and Dolly could not but appreciate that.",joy
1390,"“Very well, we will go to them,” she said.",joy
1391,"“It’s a pity Vassya’s asleep.” After seeing the children, they sat down, alone now, in the drawing-room, to coffee.",anger
